loss,val_loss
3.9859673976898193,3.0965213775634766
3.231478691101074,2.779280185699463
2.8212058544158936,2.441826343536377
2.412062883377075,2.3851239681243896
2.08270525932312,1.8884105682373047
2.0114665031433105,2.147254705429077
1.9621025323867798,2.0603058338165283
1.6898936033248901,1.4749118089675903
1.6159521341323853,1.4858893156051636
1.4847079515457153,1.3678303956985474
1.4334503412246704,1.574615716934204
1.3023737668991089,1.213019847869873
1.3324640989303589,1.5305380821228027
1.168664574623108,1.4739190340042114
1.2189650535583496,1.043443202972412
1.0733106136322021,1.2378742694854736
1.082837700843811,0.9836380481719971
0.9729284048080444,0.9159021973609924
0.8968126177787781,1.0889946222305298
0.8332956433296204,1.024123191833496
0.8026366233825684,0.9586057662963867
0.7892941236495972,0.7708148956298828
0.6966481804847717,0.9531552791595459
0.6780823469161987,0.8145556449890137
0.6759336590766907,0.873317301273346
0.5858942866325378,0.7339197993278503
0.5227811932563782,0.7380684018135071
0.5153306722640991,0.7190917730331421
0.47202521562576294,0.6362447738647461
0.43040820956230164,0.7471214532852173
0.3839528560638428,0.6262193322181702
0.3814701437950134,0.576694130897522
0.35976916551589966,0.6409896612167358
0.3164229691028595,0.6346740126609802
0.300153523683548,0.6121413707733154
0.28100112080574036,0.5565177798271179
0.2447936087846756,0.5833871364593506
0.2398926317691803,0.5992758274078369
0.23044686019420624,0.5616679787635803
0.22751350700855255,0.5699926614761353
