"dataset_name","parameter","n_chains","n_draws_total","posterior_sd","spectral_variance","effective_sample_size","ess_per_draw","mcse_mean","mcse_over_posterior_sd","method"
"glasgow","beta_0",1,10000,0.0115846168722129,0.000147702968982491,9086.02914352165,0.908602914352165,0.000121533110296121,0.0104909045881037,"coda::spectrum0.ar"
"glasgow","alpha",1,10000,0.0176864072908747,0.000337467737919963,9269.3009644938,0.92693009644938,0.000183702949872876,0.0103866741759169,"coda::spectrum0.ar"
"glasgow","tau2",1,10000,0.0241949051738372,0.000594440914114526,9847.79853592297,0.984779853592297,0.0002438115899859,0.0100769805971193,"coda::spectrum0.ar"
