"draw","beta_0","sigma2_w","eta","rho"
927,0.0798246739043153,0.0189348263467879,0.424459385453426,0.531847728878612
928,0.0727763794666652,0.0649431030189149,0.443444370967011,0.733487281895548
929,0.0804912742655919,0.0589738224324349,0.45602926110126,0.806909444980376
930,0.09188910952313,0.0501174682945535,0.446602698813224,0.735927875701014
931,0.108549685324446,0.0355036472587824,0.428133760316541,0.730688411410085
932,0.105903251695606,0.0552661183897991,0.45337129467623,0.829589785619389
933,0.0958040701202315,0.0336088730641926,0.439644699691203,0.562788109669996
934,0.100074077400407,0.0359545088237547,0.30888033967054,0.701697168234279
935,0.102158259844153,0.0311608428460977,0.444535881625674,0.588794680179165
936,0.0879119727468836,0.0280578327426765,0.449903694340507,0.58577559985496
937,0.0916237438217055,0.0382293251983479,0.434299292793133,0.797204846249489
938,0.0996291071978194,0.0266238835968032,0.400334674025097,0.627175476554588
939,0.0905201099376999,0.0398318802082313,0.289820974783831,0.649936175802282
940,0.0903740819809983,0.0299052081463251,0.446318430216189,0.47322994287516
941,0.0977173789752375,0.0642934334557804,0.439993152073015,0.796205870417292
942,0.0914828209598134,0.0399431122933171,0.443178083190904,0.438034597461891
943,0.0992921549610024,0.0371793745019378,0.458299994637367,0.649618914020533
944,0.0907520431036299,0.0211008558885392,0.430439149939453,0.44574528349572
945,0.105363027112556,0.0329992740645985,0.464174611842434,0.578507901614967
946,0.0910752901982241,0.0302913030796253,0.442513989904532,0.624247812583524
947,0.09327093019443,0.170915399787166,0.438438542439362,0.820403595941223
948,0.0938311462958364,0.0448853437108863,0.449531666860982,0.598407654516578
949,0.0965838792652399,0.0245638405045742,0.438734428272353,0.410717412099322
950,0.08773855105854,0.027659323891332,0.441081404995672,0.635048093403048
951,0.0813014088408294,0.041862334295736,0.430532360361288,0.676409188646692
952,0.0902085430296507,0.0423919379920561,0.443426837956925,0.712448870470893
953,0.0978092035952391,0.0293198501448522,0.434687307034087,0.600065924048267
954,0.0909232722769221,0.020491606122758,0.428963630935292,0.436591403701539
955,0.0836265502892172,0.0478455007757197,0.446578924558172,0.7524983245987
956,0.0944010969478906,0.018153217970284,0.449569909132094,0.585969835999929
957,0.0813802917301278,0.0295566027013091,0.428585487795022,0.695558147572143
958,0.105904021931593,0.0195964932888599,0.433075276045401,0.536659630049352
959,0.104979741919066,0.0242080897402902,0.438397647115016,0.565941061015683
960,0.0852248843092231,0.0380869833184643,0.447712523329898,0.726195977717641
961,0.0787013570758637,0.029669560700448,0.44805467780384,0.485028892813115
962,0.0870766609636157,0.0132112382938026,0.436492372880004,0.307766558232559
963,0.0875558001395354,0.0514731904138037,0.427817746388429,0.784277608100812
964,0.0982880355905044,0.0490176690821042,0.450778112846722,0.698321232079297
965,0.0880675797914788,0.0214231237987609,0.427240831474014,0.340602574344703
966,0.0861647101365327,0.0507657202192787,0.436606324609496,0.63120077853031
967,0.0800428895802806,0.0334320627662525,0.42641359214506,0.645828771157324
968,0.0912339578737717,0.0261627338913134,0.437047740462245,0.591341970103029
969,0.0790139206422541,0.0364108810183285,0.436873987943692,0.674247261000057
970,0.0828949350343082,0.0481900371589486,0.438465887720763,0.715135323345894
971,0.098778631408006,0.0302595084676632,0.418149309730933,0.637412133800245
972,0.0869278647869274,0.0275069975562853,0.440249276212731,0.386091541959508
973,0.0813630628996504,0.0236783349714496,0.450011642079989,0.319525869313465
974,0.0948455759318469,0.0349317778524606,0.448632507475934,0.718647519405857
975,0.0909416007255708,0.0403444997260295,0.443213801581128,0.545705337390775
976,0.079420250298646,0.0372741989928244,0.433904861263265,0.696756773593815
977,0.0896243128014492,0.0216993306943845,0.437868534672686,0.548019957565207
978,0.100088795423034,0.0196565321666914,0.432344944478925,0.544230477904
979,0.0819199527861543,0.0538739386599628,0.434194474907153,0.696520429081074
980,0.0926388063889262,0.0338716866005319,0.429745465010683,0.572204713644598
981,0.0789738265799519,0.0227826439382477,0.450190974195088,0.616321728383025
982,0.0854716461553203,0.0520423776739147,0.448572867746151,0.694916372775801
983,0.0815839446159579,0.0479448324567846,0.4361783991094,0.668086961784708
984,0.0858317002694513,0.0433167277595172,0.441302912532815,0.551601780431852
985,0.0894529391382786,0.0165802428120826,0.350245794029576,0.165209809075599
986,0.0998288799522317,0.0260142748468429,0.411398850823542,0.595179505277152
987,0.0947637400074112,0.0163018528063629,0.426164954428094,0.418496579655304
988,0.0892292352605678,0.0173456930084482,0.443586818524439,0.337099621199397
989,0.0895047975662995,0.0226470571557471,0.387224757091371,0.425875446896527
990,0.0858861265673948,0.0217874982862576,0.427494596160272,0.572982804813743
991,0.0861083172780636,0.0302902765813494,0.431398823305273,0.594021244400107
992,0.0842514994795338,0.0221204465675004,0.437545027421741,0.554585481728362
993,0.10432354199774,0.0427518150608467,0.436014410342882,0.766416787973348
994,0.0843248566992267,0.0324757599456248,0.442796957564432,0.649873549761526
995,0.0880721468333846,0.271658162633662,0.446263766521495,0.937692783750276
996,0.086825810634962,0.114407820409739,0.447288846336123,0.900768614780455
997,0.0821303209277909,0.134913058085842,0.428370448652237,0.9288131388401
998,0.0956710685112676,0.136111572152856,0.443846397969856,0.885424876101603
999,0.0964848475469132,0.0442663407236727,0.447506228424011,0.737114917213522
1000,0.0979488488432046,0.0727019030046071,0.434669335319079,0.821923617096627
1001,0.0913794105957563,0.044998077366906,0.449004766247953,0.742476688223496
1002,0.0981667466196598,0.0213021389167802,0.432648454497802,0.568944811542254
1003,0.0892844155993273,0.0224848275705439,0.506846944052126,0.465888540814712
1004,0.0892819803412725,0.0314009618937537,0.435283668589798,0.61376093741257
1005,0.0827976070125209,0.0394017225109591,0.435010919992212,0.650374540049568
1006,0.0916042454836055,0.019537821983946,0.407603630346663,0.587280040299184
1007,0.0960854466994622,0.0276798320164237,0.427155611968895,0.727837983934217
1008,0.109185366634785,0.0409230082270505,0.439161442906199,0.724492508653435
1009,0.0903929008072337,0.0237351602484785,0.279459455244844,0.356781139918186
1010,0.0955260454709297,0.022262753348981,0.369077962343286,0.394636165310373
1011,0.0919131810324166,0.0191276633459174,0.325750548539926,0.393756880605152
1012,0.113863979179128,0.0544447123350528,0.323145581270832,0.562467026627267
1013,0.0986002467223317,0.0269312458449434,0.497748954684342,0.413193502682584
1014,0.0575329506765895,0.0272427175040456,0.746819101383934,0.206308440035573
1015,0.0867111541776578,0.0322527016037829,0.654063955542086,0.629060430328348
1016,0.084019261721214,0.0508334951661562,0.627320474230255,0.716257468912834
1017,0.0920857546752905,0.0620548175250892,0.664220834968561,0.838673707008831
1018,0.091987726575125,0.250317077971259,0.6585557709606,0.947532762722042
1019,0.091072338578699,0.261543217430285,0.75808658653985,0.933595943870195
1020,0.0935351326432037,0.228210779060498,0.657043242792099,0.945854823716872
1021,0.0942603741098818,0.113251203177621,0.699407372526018,0.84806192924617
1022,0.0794606601261748,0.0356828717035572,0.672388824142593,0.569078635620927
1023,0.076348928593871,0.0293973570776532,0.739724960264326,0.583445118730104
1024,0.0890453893139412,0.0153869978298434,0.603403678985047,0.411055875892605
1025,0.0954803870310387,0.0328350632980407,0.416739051327583,0.514982535838104
1026,0.0843543994275255,0.023067835595828,0.435140051272803,0.600394671827691
1027,0.0964544574484018,0.0162045909118099,0.440303869716833,0.575843198712808
1028,0.0824400577252914,0.0458431309539366,0.449130243817985,0.701009509325597
1029,0.0920446322377674,0.0210010396172446,0.427403962985058,0.446668330473999
1030,0.0907621917442497,0.033405299469514,0.44074833628515,0.609757614015962
1031,0.073394618053236,0.0249736864121396,0.432596542339242,0.403676695252127
1032,0.0818658894740682,0.0266214920301894,0.327754373107256,0.566341672998371
1033,0.0946520984393254,0.0258990677128581,0.293573237433857,0.481362221600618
1034,0.088583151450045,0.0168899435704714,0.236568678799628,0.323983971057188
1035,0.0872072724591112,0.0404177641804523,0.307637384880912,0.546056301131148
1036,0.0948981728846011,0.0208459971681377,0.482455123374365,0.514615201150424
1037,0.0963601475903886,0.068440981279241,0.44857687076391,0.812984372448065
1038,0.0906900771545669,0.0737959570801833,0.441509259477431,0.811026498472824
1039,0.0756326362344554,0.0238231444845096,0.439672335408581,0.282277304248512
1040,0.0779092781942022,0.0225806069450016,0.432769882810523,0.480495109134681
1041,0.0930019794406283,0.0496441101253003,0.436243182594602,0.673203109930824
1042,0.0896401797555714,0.0281047423478119,0.450888350548402,0.611600886136029
1043,0.0858554316025548,0.0375829380649192,0.399356818574778,0.630075681747842
1044,0.0828353151457025,0.0227845598609979,0.445214296081602,0.336053443601504
1045,0.0834705732070116,0.0231770266979933,0.446309676473479,0.480749136762032
1046,0.0679187764658231,0.025000489577171,0.448316201074619,0.349058643792621
1047,0.0815467927281028,0.030086172873463,0.366293295774485,0.457309045364629
1048,0.0941801983402051,0.0439905688967979,0.441391356556348,0.813771609599678
1049,0.0850692512047055,0.0925049832134062,0.427030572742666,0.875128566434664
1050,0.0911725809324237,0.0317807785528862,0.516039576365643,0.51780332788375
1051,0.0884643644482579,0.0268883841720286,0.427885015592592,0.483901862303937
1052,0.0866521673865212,0.0225970474340417,0.30750768960278,0.371147575556045
1053,0.0977324734962628,0.0341262338154457,0.447141988161762,0.64048290233745
1054,0.0914021228501513,0.0295273807070548,0.443059138241269,0.654610333616602
1055,0.0889444154792512,0.0348550947334871,0.406669598301993,0.46607877441678
1056,0.0969591577181128,0.0217079790162408,0.436848998065758,0.46530883174814
1057,0.0923774764734015,0.0572933149141421,0.427938860635078,0.74237400259956
1058,0.0962467127160444,0.0178109188444445,0.434173927758207,0.465577936183477
1059,0.0983461450924362,0.0220977867747994,0.535827968257881,0.320267886969792
1060,0.0912177471183483,0.020278803270037,0.431866968619211,0.439435984852539
1061,0.0964763341532951,0.026335388673685,0.426087767072532,0.641735320205801
1062,0.0979696574236495,0.049376447220116,0.434213498797861,0.749326466397005
1063,0.0997104477035109,0.0231875615521594,0.44522338634309,0.445866076147632
1064,0.0854014790123028,0.0399317783981358,0.427378994255957,0.630307488081539
1065,0.0965673310173549,0.0240994346432219,0.444362671665141,0.561874011667716
1066,0.0761184944423116,0.0224865715106926,0.432621098947474,0.527618857662795
1067,0.0910196815393381,0.0218221465727306,0.422127583479287,0.520914363854643
1068,0.081791072053252,0.0352908916178254,0.753238666952757,0.259156111122052
1069,0.0861281171709976,0.0259986300630935,0.560937341902719,0.413639654143534
1070,0.0844016948396344,0.034149440783477,0.575477195719427,0.50761857102385
1071,0.0875109456322556,0.0339352241795222,0.666379322722911,0.555918764823144
1072,0.082758896618302,0.101847930727283,0.729668507566121,0.825045466774031
1073,0.0797552621777655,0.0299208107985741,0.626792875955924,0.558026352614687
1074,0.0826794513280148,0.0779550673599853,0.684939198725738,0.839700637563479
1075,0.0876839946484766,0.0499011879039674,0.717139519533583,0.771796965453254
1076,0.0865480547387687,0.0350894880475983,0.639428050142441,0.654035733500015
1077,0.0777898891440939,0.0381105577989264,0.569654795130195,0.627387646904893
1078,0.0785571204541491,0.0284229876273275,0.634283559967272,0.609285452451061
1079,0.0972863558837072,0.0320554596145789,0.668546482522474,0.565900717083396
1080,0.0908826250888926,0.0364426937170363,0.61992207282111,0.608042371418708
1081,0.0797595966121231,0.041837301572072,0.588906892585717,0.663284825781991
1082,0.081162124162975,0.0382464153350759,0.585031612523256,0.624721775851406
1083,0.0804314022170976,0.0231060906821707,0.665182353333235,0.539458050384349
1084,0.0700898457288315,0.0385289818095964,0.748425393527901,0.508720790101184
1085,0.0842864669425739,0.0296195228558681,0.581274660007489,0.534622612816285
1086,0.0927065727323043,0.0421010101576207,0.445811194338717,0.731768752512283
1087,0.0931139574979831,0.0729835952941447,0.450806198197547,0.83067156870031
1088,0.102970967482559,0.0544165381229183,0.433253405621979,0.81323136039248
1089,0.0808110985052601,0.0744758661582697,0.328152526115703,0.734406470199698
1090,0.0937584645637533,0.0358151298500703,0.441460438828466,0.574280482354073
1091,0.0934022648526291,0.0186218329698761,0.42951621677176,0.434876824793058
1092,0.0751138048283683,0.0326542288060483,0.730998868715666,0.619332171493625
1093,0.0814540142553838,0.0345781816099902,0.685275135451012,0.612636272050229
1094,0.0752450827533189,0.0255768552466941,0.638964423145464,0.603111612436939
1095,0.0834109630046997,0.024007685742758,0.661894077609092,0.565201781170756
1096,0.0700249085290761,0.0368385464173466,0.637253982443791,0.640034151535585
1097,0.0898439598352934,0.0337716147993312,0.464498460162103,0.560853154761533
1098,0.0845094697619798,0.0165780781981828,0.334231308508646,0.291056026528165
1099,0.0934255831995684,0.0333671394858559,0.444447597842784,0.655626228136567
1100,0.101516452674164,0.0236599358858369,0.432682302545879,0.574399644677353
1101,0.0978915874599267,0.0228367932902696,0.431843166836968,0.41582147455424
1102,0.0956950104671701,0.0195853424644012,0.442072829810964,0.631070909425146
1103,0.0854341159939153,0.0169154157868081,0.444777774845206,0.409931075754476
1104,0.100297316282241,0.0146810016954299,0.132236326663911,0.282651783438324
1105,0.0782152767696297,0.0417047407286563,0.321315883669324,0.443496984951339
1106,0.0867535830595753,0.0371695016047639,0.423385302349121,0.674843397511234
1107,0.10246796317634,0.0300473794654095,0.453206471729361,0.596339332578469
1108,0.0815031396357867,0.0171408315137184,0.308803002273231,0.383205888930562
1109,0.0819887557007387,0.0309659413270234,0.307692433414118,0.430937505077947
1110,0.0918584933362895,0.0223059247035408,0.424262581366534,0.286579213941734
1111,0.0865679619858601,0.0598007789380737,0.4264505798889,0.684350720906456
1112,0.0765113883842001,0.0205859698164078,0.445672418184993,0.470649137097974
1113,0.0844659922078095,0.021641361047575,0.286734155606855,0.403991869114783
1114,0.0962623167104249,0.0161736605180593,0.238529270342465,0.315304115366522
1115,0.0727795114295264,0.0252257164731582,0.436033264432268,0.379411826171511
1116,0.0967910029482534,0.0495142240586203,0.438411111332665,0.694937873786912
1117,0.0885056206976483,0.0453110109176496,0.405782522614147,0.626160004095649
1118,0.0920351511942602,0.0363908791022876,0.484495483494768,0.602509684948563
1119,0.0974941026713498,0.0168285124883621,0.439128533135765,0.597452158253016
1120,0.0925725064137829,0.018272013532586,0.440503886042716,0.458921301165666
1121,0.0962952505392984,0.0406303831194669,0.44871286685736,0.683051191158556
1122,0.0983218576434442,0.0488591002493493,0.453201170273399,0.731257258945456
1123,0.0983905760523014,0.0228704493529404,0.440677135668543,0.467481671027746
1124,0.0944161537637557,0.0359640282895124,0.326116931850047,0.632988321520984
1125,0.100745094658221,0.0309731323508034,0.391602482333466,0.653898960485004
1126,0.0995025954543632,0.0442761321659453,0.420021170568502,0.621136112022987
1127,0.0908287019515813,0.0439044413673565,0.438638293798848,0.566039359533871
1128,0.0909902292321361,0.0247127569004417,0.436930274220472,0.640983976667483
1129,0.0830687593753959,0.0248115293231633,0.427272741691735,0.260731498913545
1130,0.0766546176358192,0.0248446371431968,0.44271328542951,0.525205385706321
1131,0.0878056409805995,0.0210640337809495,0.436517758186378,0.365055370983809
1132,0.0987987505374642,0.0202976848219954,0.43166717483842,0.478873991999486
1133,0.098852434732626,0.0287419215982848,0.485675215236136,0.382297133930493
1134,0.0947966447007484,0.0185444574614093,0.438432767022465,0.453001916163056
1135,0.0763222259670163,0.0159346603592678,0.451968371155681,0.309523475055992
1136,0.0804197401233615,0.0157971223927378,0.562256485676205,0.485293612594655
1137,0.0872673441767746,0.0249076934074203,0.592509255248815,0.283636798630794
1138,0.0648668784472144,0.0310393675387413,0.547545106142457,0.368931034720817
1139,0.0716396901746459,0.0259715357871371,0.638210225939549,0.354955633513824
1140,0.0803765002389399,0.0316995571172241,0.579621641388202,0.530946988347495
1141,0.0966617929033123,0.0253726740499322,0.631005002959544,0.41497523653553
1142,0.0829769004716972,0.0344741323275849,0.499804224256775,0.457892609931477
1143,0.0755865916679407,0.0224742405793095,0.427448424113848,0.584573010975751
1144,0.0767643663016011,0.0352404085642396,0.449165167289117,0.769725602597891
1145,0.104119756042166,0.0181999384368335,0.43661650384815,0.488693665539433
1146,0.099199486888909,0.0258074631825669,0.432722799871114,0.699712821584106
1147,0.103590155914467,0.0818169617557981,0.434330937399305,0.79348787815942
1148,0.084016065644728,0.0302531547004019,0.431412931693408,0.65734943870672
1149,0.102638696203467,0.039762931033394,0.4413884000817,0.563062973481684
1150,0.0944030205888213,0.047583342503965,0.327154424318004,0.687363136994042
1151,0.095160062468339,0.0171962548742715,0.332018942391852,0.55404633667085
1152,0.0984577108503659,0.0269409257342712,0.43919519069989,0.655331475964285
1153,0.0967448796516939,0.0201907249117931,0.448657754449927,0.412240723467336
1154,0.0950219271158562,0.0242341115518933,0.433051293418173,0.522913093906128
1155,0.0984764041008443,0.0346647225443338,0.443607376547291,0.616064862010107
1156,0.0833182556720424,0.033206008449561,0.408516110477889,0.642197625188475
1157,0.0965562186325798,0.0459211032599304,0.445019123154226,0.675332805228618
1158,0.0892836540038073,0.0486311163505165,0.439070621247714,0.762589716183242
1159,0.0987547832273959,0.019206609639576,0.436947529927787,0.542489774319335
1160,0.112216114280057,0.0384527123110464,0.427293051390224,0.689878314518295
1161,0.108994045842933,0.0342636151886443,0.44601307528229,0.749881034986322
1162,0.0939408145750739,0.0889672570552393,0.447467234590512,0.841790399494059
1163,0.0950451390328664,0.0212861664180488,0.43419254070828,0.630389019801701
1164,0.0901361988288741,0.0391027964781135,0.448037094320169,0.667994373466958
1165,0.0983106722568663,0.033463397167754,0.441293569857771,0.677374238319578
1166,0.0943434247917339,0.0345148743496805,0.438443690791847,0.537447993736971
1167,0.0978123960656659,0.0204785463640791,0.439453303520004,0.474698247190136
1168,0.0817960120367678,0.0226953244674794,0.379829728787876,0.411660074182601
1169,0.0938479534527037,0.0189488509526376,0.44342113107365,0.446643298330174
1170,0.0953923614844452,0.0285309511973086,0.441811377739875,0.65770654364343
1171,0.0889211138334088,0.0219443036513527,0.442425078103395,0.508207923926862
1172,0.0940806983628547,0.0322567786226202,0.386238046830549,0.488363447051094
1173,0.0957429952117782,0.0305320799121032,0.447828995577496,0.765378766070731
1174,0.099012653757239,0.0420110512116978,0.445517522781525,0.648031638263056
1175,0.0859848597871825,0.0283186448966301,0.442984707883317,0.583088672850358
1176,0.0929502973888154,0.0462632313930221,0.428620267293479,0.731717562790963
1177,0.0936335073856548,0.0271174161103932,0.440498505880739,0.458148078790048
1178,0.0857518856201992,0.0220456195333172,0.425917197611151,0.612085992747825
1179,0.0957470729657153,0.0213831349420304,0.433246012975912,0.502743305886983
1180,0.0909133012248705,0.0458004874044875,0.442163784711407,0.688703184801926
1181,0.0954162416614329,0.0289461900105133,0.443104836782591,0.534143904999849
1182,0.101359638984793,0.0226983414453599,0.435588923258297,0.532772298040184
1183,0.10865931461444,0.023309247460349,0.441472571035666,0.665453323350138
1184,0.100598399433154,0.0227206501517952,0.44264581280584,0.637134367158912
1185,0.0932908035557945,0.0289058540087758,0.448342278510093,0.615104545051188
1186,0.0959544218422888,0.0730008495396657,0.434647020450757,0.810780902384649
1187,0.101335491354431,0.0628327132624639,0.443045911636739,0.837650186089419
1188,0.101349371852212,0.144453808667036,0.426869270051724,0.898035340881352
1189,0.093213371117739,0.0200928359774439,0.453574009800842,0.551946328894586
1190,0.0854806669965378,0.0298685875569345,0.450789479808545,0.452814799727175
1191,0.0808182578937438,0.0187851445736068,0.590077901834624,0.418241555864917
1192,0.102929271465197,0.02363741500534,0.616780820859071,0.478267909893084
1193,0.0833998182295809,0.0260367482470994,0.73303716259208,0.337977255485085
1194,0.0909949301279406,0.0192804137159433,0.673664306488823,0.420076355476182
1195,0.0852089284953213,0.0245451235988258,0.569288716131184,0.478733507905018
1196,0.0862483171984161,0.0304398843849543,0.747198432185558,0.616064105948859
1197,0.0842183765410664,0.02292379313196,0.648371182770086,0.611884492489416
1198,0.0932105989884348,0.0474750386898622,0.717416756211636,0.649841756692122
1199,0.0857113038502271,0.0281488826765921,0.440557521214225,0.589232412497906
1200,0.100394472513091,0.0518530385756797,0.433785266834261,0.64905732872115
1201,0.107670309378901,0.0369963352830319,0.433569614016779,0.721027926506572
1202,0.0966931699998976,0.0258351848089304,0.443290741520308,0.616272747020293
1203,0.0919598067820334,0.050446353321692,0.433339536761607,0.727283594843219
1204,0.0680305904676284,0.0169553229654451,0.445314097849265,0.486019982031113
1205,0.0978943418475685,0.0276601519972716,0.422407642594792,0.535455102100425
1206,0.0839742579445232,0.0182440150035134,0.428891733204597,0.432946402945509
1207,0.0951700876395491,0.032367621500743,0.434767649351355,0.731472162384704
1208,0.0975969642948901,0.0580062497117814,0.450339190906395,0.716039287306509
1209,0.100185623702197,0.0236916567827702,0.425934906084341,0.661713038465479
1210,0.0953596668527042,0.0190001887992104,0.448173564293546,0.448534698537575
1211,0.0965937431102083,0.0265979749455168,0.460075728376204,0.570397657857207
1212,0.07858865322488,0.0452130922578556,0.73995788779107,0.590175450129643
1213,0.080830346090618,0.0204484799447194,0.446574862362641,0.215435224699085
1214,0.0886048004762326,0.0493255450993192,0.432912606173976,0.653882708480555
1215,0.0854663048125294,0.0333582419373762,0.421817337779415,0.582230179125349
1216,0.0831409655935113,0.0213788713310514,0.411870292847013,0.359671242829469
1217,0.0823621008295205,0.0339347206021723,0.389224041585975,0.59974515064202
1218,0.0792179402521383,0.0295663590735277,0.432502883808245,0.523021249424057
1219,0.0864145269317879,0.0214460035413205,0.442751168739443,0.54475081926973
1220,0.106816480624851,0.0202380149491223,0.387913378646124,0.541431494034567
1221,0.077065805480616,0.0431668062444229,0.405778225453634,0.650047136514577
1222,0.0844861930063223,0.0174725871671503,0.432267883516831,0.463621337282425
1223,0.0876393800084051,0.0188671784387199,0.460688993868045,0.443290976741038
1224,0.0808696817015976,0.0491023538112381,0.441868105319995,0.634130258521589
1225,0.0939694455269668,0.0184448558441248,0.428220686713039,0.229783581054632
1226,0.0884708955032242,0.0347961775859563,0.439515924770113,0.574636944376103
1227,0.0932042530487474,0.0419625007469526,0.442189264349297,0.706350417581601
1228,0.090958633492433,0.0184626419394782,0.44238623660202,0.486145776623007
1229,0.0982420496215141,0.0379612619872562,0.444940093381096,0.615612123919553
1230,0.0964109579140688,0.0481141237571483,0.445449747716015,0.681797494962885
1231,0.0846451649007114,0.0386968677241549,0.356678069939007,0.456460592543122
1232,0.106676651257333,0.0228746415882514,0.269844137041189,0.268286589897126
1233,0.0960764842034814,0.0282052524751413,0.326234057737718,0.534652408139042
1234,0.0756388591841615,0.0393388259639334,0.347097353156973,0.403776694860887
1235,0.0846542622533603,0.05759946310109,0.437209894615961,0.747331525521101
1236,0.0991328587411028,0.0689103704596023,0.426384580255323,0.782225078648386
1237,0.0834823247885067,0.0191498569434867,0.437937086225625,0.437921674914689
1238,0.0925766320157975,0.0219610043528445,0.405312995024967,0.421130510981789
1239,0.0821563610361952,0.0340687785733882,0.42601035039743,0.618099488372162
1240,0.0910381066482027,0.0198414513110282,0.437200127018178,0.411031876938934
1241,0.0903030075323589,0.0382310372995409,0.426432837635365,0.687365445361019
1242,0.0811920569378784,0.0154966045601229,0.429960509482233,0.425222672069922
1243,0.0858118641215274,0.0517642325695305,0.458959253179006,0.694464842923805
1244,0.0939560910503631,0.0185582092091424,0.379018740520925,0.412575862326806
1245,0.0868551925382974,0.0268173972732179,0.32212959359399,0.443173368923338
1246,0.096308176187056,0.0319284291911606,0.436142241605766,0.407513011892041
1247,0.0995436810187562,0.0211881469898035,0.438531729633887,0.352214638519372
1248,0.100171055227306,0.0320479584711361,0.500710522730327,0.408049650880363
1249,0.0987529702014882,0.0201010910113587,0.437655754072028,0.510213853412972
1250,0.084765120781851,0.0239801291520849,0.446522560871727,0.596501854888588
1251,0.0959414664289785,0.0217730626524908,0.432922947435767,0.581163813006757
1252,0.0943682030306893,0.0300993931727145,0.450926333028606,0.412404709274787
1253,0.103529746403276,0.0187313654258342,0.41190085721175,0.473200109957316
1254,0.0971341338543506,0.0346530980170732,0.407816524469261,0.569864373042954
1255,0.101310671807753,0.085729109169138,0.447189661270468,0.790665164072961
1256,0.0903260870070496,0.0294019196163339,0.431095892019517,0.688075244579286
1257,0.0904560853157976,0.0353577514062711,0.4640971408541,0.66836106141687
1258,0.0987338822784593,0.0539228589118624,0.44284507985473,0.761232759491994
1259,0.0937843200733956,0.0420751811696446,0.455294216106652,0.714750035578182
1260,0.0817939870378615,0.0154211101756136,0.394675606449488,0.391486622100217
1261,0.097793209885922,0.0267102908526325,0.43387725742749,0.349634574765952
1262,0.0871407811000297,0.0281991720806428,0.340121925665448,0.435201763360213
1263,0.0990976785695685,0.0196380636502458,0.0210288824617241,0.152701528462633
1264,0.0551852617447723,0.0289698606451947,0.22172191702461,0.388241880700087
1265,0.0888902261594203,0.0182369787455178,0.303728674386587,0.391621154209434
1266,0.0752946800644966,0.0325123739087606,0.223481929686972,0.342726313089078
1267,0.085856521070168,0.0218595878721767,0.293877266362136,0.454775905226909
1268,0.0862937397465718,0.0239459513760096,0.254804466965148,0.311894192713441
1269,0.0857046424493586,0.0122088440349426,0.406496060989964,0.422588888076598
1270,0.0877248445845553,0.0190540126030724,0.442642314771741,0.556406367471624
1271,0.0964736261902216,0.0201097508132466,0.464047990550751,0.425293835706082
1272,0.0944053135437659,0.071596753556579,0.428826812188271,0.799592225570934
1273,0.0932857979943787,0.0500778252963116,0.435666788584842,0.821246980684804
1274,0.106518345530136,0.100518951413663,0.436673161540777,0.921738359477791
1275,0.0933392971989184,0.0866001769157733,0.427040217801131,0.891665548163909
1276,0.0885318975023042,0.188800031234597,0.456164646937977,0.901468197303647
1277,0.100575571431611,0.153789299385984,0.442259622459948,0.94275255059145
1278,0.105571719404114,0.611612322521947,0.440670414992395,0.971379525426896
1279,0.0998687486387305,0.274583587557965,0.437408249394837,0.952190083557105
1280,0.107319498597587,0.229184482459912,0.427091274473295,0.971917015757914
1281,0.0904697975268238,0.373574971735814,0.433871337011384,0.96710571616682
1282,0.0986834966489718,0.29203821180272,0.437196549576988,0.950271533067473
1283,0.0858053859376134,0.0493975255350828,0.432875407800909,0.862554388835724
1284,0.110693660740687,0.0885375362925855,0.44449924348642,0.931515147478883
1285,0.0947648332255291,0.0397904028708999,0.448690078104848,0.721925199912933
1286,0.102532947379763,0.0210586276474589,0.450807139865885,0.604318583365134
1287,0.0947899153883936,0.0296048316988311,0.300027823396887,0.471146154779566
1288,0.093688848145049,0.0324870429682419,0.439302655288265,0.58669871630239
1289,0.0981890956334375,0.0308172692773589,0.441664790621576,0.589294680211004
1290,0.103024545047986,0.0203509178450601,0.442302418649706,0.343236905136937
1291,0.100535595785368,0.028668876226601,0.441536858430427,0.688588945201336
1292,0.0997586610807678,0.063425908125469,0.42853226766454,0.73198598100039
1293,0.0934623201562416,0.0565971456331801,0.432567934854252,0.751347172005629
1294,0.0852250761358335,0.0581286365703988,0.44958390447978,0.807520536052646
1295,0.0934851020932834,0.0255265996922297,0.416076800072102,0.451172491866731
1296,0.102282571122112,0.0303765426302762,0.431375482776934,0.485262784969845
1297,0.0978581237117379,0.0558228533153769,0.446445376105644,0.711466437285741
1298,0.0922575201409383,0.0353460256802962,0.428196810851854,0.654365227703453
1299,0.0944750074762672,0.0209756680127512,0.436570651129539,0.443278949749663
1300,0.0898946149921597,0.0419889211625884,0.440271804029629,0.655926063339232
1301,0.0806677362504238,0.0356660012228742,0.439196005834154,0.645822372262174
1302,0.0812306719788032,0.0164086298701539,0.373841109828737,0.466352819866455
1303,0.0777327092888456,0.022752646673239,0.435515324329895,0.437161462245959
1304,0.0906122796571561,0.0210482550330572,0.445978703202531,0.398753182910493
1305,0.0930971227552957,0.034680148248108,0.337650785484345,0.691898986481282
1306,0.0953971451840139,0.0575779939290706,0.433976056543226,0.739802085365092
1307,0.0946283198601496,0.0349063481878481,0.405223507705349,0.574587601265472
1308,0.0916419410230141,0.0424059279604285,0.429042922575437,0.586385235768079
1309,0.082362464594421,0.0308733195438847,0.44297678381255,0.388167845911882
