"draw","beta_0","alpha","tau2"
1311,0.0944207089996374,0.450504530162224,0.0511785313846956
1312,0.116775994733451,0.47717018576024,0.0298321673366299
1313,0.107153607318194,0.437983310434634,0.0533185873199025
1314,0.10895896375012,0.322607936935011,0.0496627790832317
1315,0.105210067500091,0.283828683225071,0.0351295808547674
1316,0.104714175738228,0.427575736504523,0.0298949981248379
1317,0.116224843673328,0.442412550289517,0.0269055980937931
1318,0.0837116423387447,0.426787275180289,0.0471705684435177
1319,0.105422977184959,0.443981040884507,0.0415197755715119
1320,0.110723087198552,0.428199687179551,0.0454892836327387
1321,0.096379227282742,0.426849576118862,0.0385744170109595
1322,0.111431589394805,0.415315732173122,0.035653213877772
1323,0.105299771079114,0.401930528880198,0.0628011315768949
1324,0.0849314712270981,0.445020521084466,0.033871915778685
1325,0.103248931280565,0.448599668716662,0.0528568646470843
1326,0.105639321613678,0.437785941345231,0.0399400799439173
1327,0.104933897377294,0.495464022569805,0.0376444788475344
1328,0.10717593823513,0.444978550198788,0.034670588587238
1329,0.0959855468171621,0.442637133344153,0.0346204264783576
1330,0.0945780927933221,0.442967483060423,0.0300514729703856
1331,0.0901360137921366,0.44402167297824,0.0336889062407428
1332,0.109586488956869,0.459555747405734,0.0295133270794606
1333,0.11145800372109,0.427584500612089,0.0356499715326893
1334,0.0935426224121921,0.431067497723935,0.0404472864454465
1335,0.0844508526400888,0.456470379380247,0.0263270205998672
1336,0.109308755142884,0.434863860307274,0.0497898126484552
1337,0.0727066980489403,0.431818378967463,0.0556454789870723
1338,0.111323493871277,0.395969832948989,0.0370327696803412
1339,0.098234487164609,0.4495691495585,0.0464348457569693
1340,0.0964335848954282,0.438030354693586,0.0449053463517981
1341,0.0787401685856832,0.431685728923991,0.0487374001591465
1342,0.0920678087458986,0.438179999638671,0.044077881886992
1343,0.124468848082137,0.432378434426354,0.0431143019603969
1344,0.101631710779657,0.443250876858399,0.0247010866937251
1345,0.0886344236242798,0.447994207885033,0.0377286553941372
1346,0.0847510619423007,0.437934371729173,0.0270669365731567
1347,0.0967378801199842,0.448810119576512,0.0282148385075768
1348,0.0789419783010874,0.441836252281436,0.0378888771798648
1349,0.09636299127466,0.44547978314467,0.0320459655002129
1350,0.101284342419901,0.43007395342633,0.0227914665523966
1351,0.0994142770041402,0.355832411811489,0.0597006117665313
1352,0.0979282976888468,0.38670835234314,0.0293483643926422
1353,0.0940015439330091,0.296003550274433,0.0472694216149395
1354,0.10966646258792,0.297080383036153,0.0671158818071285
1355,0.10966646258792,0.432300882184843,0.0540910423790877
1356,0.0654826850767937,0.425930819795923,0.0364498264380662
1357,0.0977615683123204,0.430236022140867,0.0335064600475639
1358,0.110986690738023,0.445390525865617,0.0423701785857127
1359,0.0855759829796065,0.43733763593879,0.0251025589435089
1360,0.0873151648010117,0.330863984525157,0.0471271652585255
1361,0.107758859192798,0.43199479148724,0.0334723208745953
1362,0.0927322419080646,0.446887066572707,0.0370612530219281
1363,0.0852121523206752,0.470551139396905,0.0200314850310729
1364,0.0852419093201092,0.432677352673898,0.0323130602862041
1365,0.121513831521639,0.432631644410548,0.0470045287273792
1366,0.0833654298778782,0.432959645590354,0.0309705027268717
1367,0.11496837364363,0.440245951946443,0.0236609917923822
1368,0.116200662236774,0.485066975914943,0.0244758409108207
1369,0.0870204204388688,0.345749247830749,0.034906691272156
1370,0.100864908479779,0.316591429084304,0.0372383796157989
1371,0.0901424114597695,0.349734827007581,0.0401623832435226
1372,0.094884409961953,0.425774769236899,0.0449178854713448
1373,0.0900689467551955,0.441345825369476,0.0364096346681781
1374,0.101849496612776,0.388701848971543,0.0788893287878654
1375,0.101225838318494,0.38537953097255,0.0436179202864162
1376,0.110128144845388,0.374400489207404,0.037059359895683
1377,0.0756767607489305,0.444781934537536,0.0439494551615171
1378,0.0604643100825091,0.441236221907975,0.0468364782133035
1379,0.0604643100825091,0.449493534770738,0.0376684087079281
1380,0.0691108486615844,0.464056715704652,0.0313683020481102
1381,0.0691108486615844,0.437774090783222,0.0468654723771648
1382,0.101825338082666,0.448440803449123,0.0364656797034549
1383,0.107512608832435,0.465228427362084,0.0229826364415141
1384,0.0943450988905906,0.436570981861834,0.0372791370226078
1385,0.087336005486413,0.429967415819732,0.0421592919908259
1386,0.0876744816359437,0.447530069669172,0.0382490502148418
1387,0.112578309852479,0.309987694880024,0.036951376914258
1388,0.0756613373393086,0.245579990961655,0.0542110104489058
1389,0.0789027964762004,0.42646926942289,0.0324836744856195
1390,0.113923071911211,0.428218752456574,0.0286020411195114
1391,0.0821725766489349,0.446165436155267,0.0501503142755261
1392,0.0954756840785444,0.324146879793667,0.0366406665380999
1393,0.0928385869437078,0.34764555256438,0.0484457249363232
1394,0.0984065260111914,0.431073039904918,0.0370157301146553
1395,0.0961163538677298,0.448409449259902,0.0335265735004243
1396,0.0967690193855191,0.448409449259902,0.0319212734390595
1397,0.0735622116840794,0.44739789924235,0.0334991075454799
1398,0.095728684199609,0.430556826499204,0.0522700472279061
1399,0.104286599155437,0.44042024486734,0.0341159536631394
1400,0.104286599155437,0.448504223461801,0.0179364782588948
1401,0.0885661671556886,0.446346619850726,0.033447915895824
1402,0.105565270429095,0.430245639920664,0.03203104769971
1403,0.101943220728892,0.43882779958916,0.0249351037567476
1404,0.0900767225168726,0.4494952348117,0.0312242330821669
1405,0.113648838932332,0.360744988629613,0.0422160927963373
1406,0.0820064822714302,0.346827944655619,0.050435538027224
1407,0.0948529711289167,0.380432961095177,0.0459262459396982
1408,0.104316002458695,0.256968634358723,0.0809832440896202
1409,0.0924274609863499,0.29512684466174,0.0525771884341538
1410,0.106549682977695,0.439334955525328,0.0443250664954591
1411,0.0984060586362995,0.427546921725639,0.0363562569628499
1412,0.0970420604323999,0.430260951790895,0.0285333652991291
1413,0.0880612782064399,0.44136886561446,0.0305763879060296
1414,0.0810139785811054,0.440943957542618,0.0287316056855063
1415,0.0944019064615428,0.46422763936409,0.028033156101492
1416,0.0959321005535982,0.449808249749171,0.0337707895333262
1417,0.103363100961475,0.43787053235506,0.0304201274281344
1418,0.0960793011550636,0.426461588060121,0.0334324844930098
1419,0.0726649604612113,0.454845664964367,0.0533056302739429
1420,0.108419244483224,0.445402844866654,0.0337547102603553
1421,0.110786087996525,0.438429860232601,0.0295426686906841
1422,0.0760658286464865,0.451138703454733,0.0234543394943389
1423,0.0758128486375949,0.440202098362916,0.0321528711676451
1424,0.0772087959421894,0.446217294888243,0.0326905295680248
1425,0.0803317860960398,0.430372636509039,0.0412121118909123
1426,0.106149832511833,0.468897430250173,0.0276099628007913
1427,0.110047080078795,0.426798279126088,0.0362089583145865
1428,0.10255491663082,0.429622926684553,0.0435174896758196
1429,0.0705276849564461,0.454554534628912,0.0224742835414551
1430,0.126960480334587,0.382640745722744,0.0268750383882113
1431,0.0974743057960507,0.315372029394873,0.0624501237356738
1432,0.108826842639117,0.334951555991465,0.0266717794338237
1433,0.111774390043427,0.440794898977605,0.0442928379360422
1434,0.106396571312829,0.472012459392269,0.0193229471690771
1435,0.0966313686940454,0.435280252376153,0.0403986104068396
1436,0.101993284349371,0.447562881351404,0.0381892789684003
1437,0.111977294473503,0.301076573462869,0.0641283259660923
1438,0.110680808766531,0.415684943353684,0.0409139416328008
1439,0.110680808766531,0.431688459216557,0.0363802605361145
1440,0.090108642143799,0.4279025799102,0.0532485787842409
1441,0.0940942415853104,0.450184506638879,0.029256231078956
1442,0.0948896225223611,0.439661480627997,0.0393583750515439
1443,0.091204177877942,0.3854694863219,0.0528640036730625
1444,0.0872360605598781,0.447008470505845,0.0483372447940565
1445,0.100449701788078,0.428636911157396,0.0323549589143099
1446,0.111824427929504,0.444671158513063,0.035318164288746
1447,0.0897575470254788,0.431883569281849,0.0348935045361473
1448,0.0970496905065509,0.474998575558675,0.0220872703689239
1449,0.104314274461035,0.448496573013949,0.0287327596161676
1450,0.110170627572019,0.447219844424902,0.0389997976291276
1451,0.0819095140249575,0.444688568112968,0.0452092756072221
1452,0.0946033146728435,0.447220728831276,0.0343731934850755
1453,0.11385974509174,0.446465169765463,0.0395642382599437
1454,0.0900921357823065,0.427256691737845,0.0235657046760966
1455,0.108360269159912,0.400518387989957,0.0340491695803583
1456,0.102565925386551,0.434736490533312,0.0303712794778172
1457,0.114486490554325,0.458387650394257,0.037255284823665
1458,0.114486490554325,0.43640549733604,0.0352261237918583
1459,0.075551531206355,0.433540656889903,0.0402821471979171
1460,0.123995657424677,0.451711123831118,0.0269429471132077
1461,0.105590034728001,0.469393480528949,0.0361640104338279
1462,0.118377459916284,0.429821296753426,0.0268849319695602
1463,0.108375960420551,0.430327233743027,0.0437483293113164
1464,0.0988177497710829,0.426641234557657,0.0637462476087244
1465,0.108853497776022,0.445814853429012,0.0311513991763449
1466,0.0875160462598133,0.445427252034102,0.0438836766318256
1467,0.109773372416356,0.432551814225693,0.0377713104352138
1468,0.0951654774312259,0.46086717907908,0.0320872671631284
1469,0.0655722753049938,0.430595409733528,0.0310584259156368
1470,0.112677329759868,0.446876583957716,0.0314718744054234
1471,0.121762045873039,0.446433229915283,0.0368009593705408
1472,0.121762045873039,0.437828594333037,0.0279995101407282
1473,0.113792524361931,0.456089344786487,0.0345726390395414
1474,0.0906234846382464,0.431876799794213,0.0341660814280902
1475,0.088621182697804,0.427538747205726,0.0263859636642922
1476,0.0783398733167043,0.445078763031999,0.0290038083030642
1477,0.115665566911084,0.440366455301517,0.0280109202299879
1478,0.0887782707626044,0.429267147447753,0.037850732816807
1479,0.0758832734139288,0.438907592399567,0.0339137243103752
1480,0.115831943750197,0.426499423256128,0.0462225293544642
1481,0.0828763155336916,0.431621569568636,0.0489356024926446
1482,0.0670316090912086,0.46304846426023,0.0365904115086379
1483,0.063439352248501,0.430158911280333,0.0229982751986095
1484,0.063439352248501,0.457158201241703,0.0366164234342085
1485,0.063439352248501,0.442519065917095,0.0436182510812528
1486,0.0924879371418876,0.428777233576445,0.0511878929017773
1487,0.104793014976513,0.430969997421229,0.050624270577608
1488,0.0813132918386209,0.432201338459039,0.038198891123233
1489,0.0899410732054238,0.461671922418439,0.0249122919681024
1490,0.0936508944236136,0.434317475084123,0.0333089701661592
1491,0.0769543831982757,0.434292004646086,0.022752097457061
1492,0.0885361242134136,0.454930638808596,0.0321700386133313
1493,0.0990401839971021,0.425721394204231,0.0173528670045304
1494,0.11708873681491,0.428133745747375,0.0372835074509902
1495,0.112785144754527,0.332039480519982,0.0456745772245622
1496,0.0831106935946173,0.424561930737692,0.0563362601263086
1497,0.0766771624822132,0.437746529150354,0.0399808628261903
1498,0.115800843096973,0.448811560131032,0.0317306247136339
1499,0.108970453340903,0.450985822279729,0.0286257220202605
1500,0.0628827748000599,0.427335219887785,0.0361675669744949
1501,0.102952806306102,0.449710975453798,0.0334470069258626
1502,0.0956068568703621,0.445489048388068,0.0306464361724988
1503,0.10819005693162,0.426371592619018,0.0341786185430545
1504,0.104956699178607,0.428571653734277,0.0852933885977211
1505,0.09427364772508,0.449262620819765,0.0309560751133819
1506,0.0744450533799333,0.444640957008946,0.0296723408243147
1507,0.0735077356184371,0.428428410802874,0.0375403170970972
1508,0.105843543461975,0.436425638870958,0.036504168110077
1509,0.11913892248677,0.439247594788569,0.0397954130360215
1510,0.104517543378883,0.443233922023085,0.0393349866784947
1511,0.09532306924078,0.437566274317796,0.0274483849050682
1512,0.108244266017363,0.451095015236247,0.0276986798953295
1513,0.0948469239610434,0.448706568662297,0.0302683436492788
1514,0.0803187436918112,0.45528756035227,0.0267224460793923
1515,0.0803187436918112,0.430957786593654,0.0400433390588052
1516,0.098374915815566,0.446356913232919,0.0399034420205763
1517,0.106795582624512,0.439358921559303,0.0419639269439456
1518,0.083846072245312,0.43317693370921,0.0454653417869325
1519,0.110985339781702,0.446017190551302,0.0259753911377816
1520,0.124686764211437,0.430016356291822,0.0314188517921395
1521,0.10183343153379,0.463723018759028,0.0278231886324537
1522,0.0970033938182551,0.449448978100966,0.0273518112248052
1523,0.103092367340312,0.432886703160461,0.0351810643610828
1524,0.108046666715354,0.441197587009855,0.0286499690344104
1525,0.100522072583129,0.448129331024165,0.0287322164253351
1526,0.094255695160814,0.430776852946657,0.0299285072671395
1527,0.0803371228985744,0.431396314307887,0.0289543258875619
1528,0.113809019226703,0.426240460392744,0.0384165281950654
1529,0.0920094520974985,0.445823519482898,0.0410677625881816
1530,0.0944552521336024,0.451295759573863,0.034850346473165
1531,0.079339904121464,0.385672171640969,0.0598979004366837
1532,0.0924300414521314,0.438153036147928,0.033920981010012
1533,0.0931166253233408,0.449354425636884,0.0277295647430585
1534,0.078772914472459,0.42771287189564,0.0387663111861311
1535,0.0846259432620919,0.429338828203389,0.0397299994110614
1536,0.0867006807076272,0.459623804809693,0.0277551248545543
1537,0.0850896249630336,0.445686275913644,0.0251467577983025
1538,0.106898934831585,0.426800298168034,0.0364130723255248
1539,0.0837911793661825,0.439118584438316,0.031015434409149
1540,0.0840089319505727,0.445050005498518,0.0428877222479619
1541,0.102889260956955,0.43912125176479,0.0381810293720247
1542,0.0995915325858008,0.442889861697859,0.0323752628057332
1543,0.0924013389384542,0.450568508388763,0.0365203885155531
1544,0.0989556803792699,0.451048770386465,0.0261384030794825
1545,0.0935611389872795,0.430523352494484,0.0316886140071045
1546,0.105341670329661,0.38980209282513,0.0281085955584096
1547,0.0790476496778685,0.302281060181969,0.042476369643212
1548,0.0854705447738583,0.312858816712984,0.0370979946393499
1549,0.0907555810949621,0.414749081595834,0.0462911629883152
1550,0.0726103594342001,0.429064481789998,0.055784900225734
1551,0.102173012019523,0.43671936324391,0.0210241850418637
1552,0.0794340215770226,0.456945371654852,0.0276623683198649
1553,0.0886827947117019,0.440307042410082,0.0443955040185936
1554,0.110640667916735,0.426323686595239,0.034892132872216
1555,0.108042006885606,0.4339402909759,0.0401199792319039
1556,0.0961545552701186,0.438596676647058,0.0505967800667553
1557,0.10478392716373,0.447478960952808,0.0250146786519473
1558,0.0995617702665328,0.462305828445512,0.0473035951921315
1559,0.0942894486408963,0.447760937874724,0.0312901453945101
1560,0.0829133964886534,0.435711774112567,0.0592129003052216
1561,0.109113606572367,0.442692278451098,0.0246746410451421
1562,0.0950165773203344,0.438209898043844,0.0383234016433062
1563,0.0991222231533848,0.437430183492277,0.0358281547749008
1564,0.0974527751106369,0.44195501068985,0.0567081919183292
1565,0.0936529042907071,0.447317911956295,0.0255521910767412
1566,0.113461312350774,0.438037356968908,0.0280859765679972
1567,0.104866330712189,0.444047637725492,0.0287482812298476
1568,0.105176742353415,0.464606508157366,0.0426172236569502
1569,0.0914021113350738,0.446034684607471,0.0397000953002279
1570,0.0901549625161611,0.564339406243825,0.0288424282051609
1571,0.0709111490786145,0.704837238392639,0.0342170347044167
1572,0.0844423149529297,0.645223237084446,0.0272832180168178
1573,0.0769161108491024,0.612230640241944,0.0246725734901437
1574,0.0776630785406318,0.602714976676232,0.0195853357036041
1575,0.0948358584101058,0.358834296901329,0.048968649268907
1576,0.11931754753572,0.457806670958952,0.0307286504296092
1577,0.11931754753572,0.42669792610692,0.0384663176437438
1578,0.100734774988036,0.427857219919765,0.0411476956708691
1579,0.0957949145420601,0.4575335484435,0.0267506450894745
1580,0.0909280155146041,0.426311593306506,0.0252105034811794
1581,0.0697251075530502,0.442418874565297,0.0369993375751713
1582,0.085609492509324,0.448540717323794,0.0382375102534943
1583,0.102154843447688,0.444273349543466,0.0408624552843282
1584,0.0794037250271886,0.429795038069998,0.0364920215306556
1585,0.0692776624870446,0.432606805295762,0.041161935140275
1586,0.0879902520407275,0.464526307243441,0.0404161198274875
1587,0.105000752596034,0.443644909316189,0.0305577478967785
1588,0.100598851622187,0.442621932566266,0.0416643605999503
1589,0.084977154651404,0.428914959224659,0.0475131033738357
1590,0.116114573969028,0.4345151148054,0.0324767400943911
1591,0.0747712603241597,0.412687193831748,0.043521789299742
1592,0.0935582735869998,0.442924059398133,0.0305676823547415
1593,0.0926752339980307,0.440816010747021,0.0483896686219071
1594,0.100005237720613,0.426351377655424,0.0439757311325468
1595,0.102504796132766,0.427112136355299,0.0361072351063184
1596,0.0902754737715386,0.426271921806764,0.0417527704144454
1597,0.0994388519565904,0.432191656599786,0.0295882258490068
1598,0.0991178452209589,0.450152604030903,0.0328211228075517
1599,0.0876490068480165,0.436396723633023,0.0330732401123843
1600,0.0893961551639175,0.43608897370403,0.0409234837573326
1601,0.0982446406392329,0.447813758839114,0.0277039901918022
1602,0.109907352020723,0.430986114910725,0.0272481474290858
1603,0.072520423193534,0.44264787210244,0.0329442036005243
1604,0.0904990848979452,0.428858946472422,0.0317780494729831
1605,0.105600305262209,0.435695651664967,0.0284111326163828
1606,0.0914593198247274,0.450296059495318,0.0396664480272716
1607,0.102637086213191,0.426451011367754,0.0389397164768784
1608,0.0836416333265347,0.436611033450088,0.0412698050033129
1609,0.100991978646932,0.427622362279951,0.0320778443330363
1610,0.0733005244721867,0.428622470478158,0.0443825567441691
1611,0.0947935269376735,0.497937172115584,0.0331549603089084
1612,0.0599010688442728,0.438689530135284,0.0397998755282429
1613,0.110422637616871,0.429603920237555,0.0273089146217101
1614,0.0904977315622463,0.407493741351454,0.0364152362036444
1615,0.102162459250796,0.433788576127869,0.0367663641771721
1616,0.0867076147228094,0.435727780749764,0.0285335475091124
1617,0.103818033441487,0.442146036280319,0.0289283392824542
1618,0.0966868493544835,0.450334444849985,0.0354101005818371
1619,0.0937236120892594,0.488211334064101,0.0294749411526595
1620,0.103713271304264,0.426482240268401,0.0282490240410141
1621,0.108968051806721,0.447593853857275,0.0506889021573139
1622,0.0847939795398967,0.425795049610009,0.034194114678979
1623,0.0996145286504482,0.433296018813198,0.0315513155330883
1624,0.102994361273919,0.442824696921129,0.025323649119016
1625,0.105267336830451,0.430675309610321,0.0415483180325619
1626,0.078574054435506,0.449724956763508,0.0366395379384316
1627,0.0957214054275371,0.437595322968144,0.0255260590180166
1628,0.0954487176393171,0.426618067760512,0.0302124933705165
1629,0.109790204244648,0.445651266413472,0.0584036909864481
1630,0.073968111429285,0.4326921243849,0.0344153667471432
1631,0.0699446790756377,0.443093738400962,0.0416047195172594
1632,0.0984068647805732,0.437331013192575,0.0403736867787921
1633,0.0765352924372836,0.427804597532488,0.046691148665611
1634,0.0925175932787513,0.502236229382977,0.0475813717022786
1635,0.0922823280889774,0.434113139215053,0.0355095108986001
1636,0.110357828623482,0.448187679145435,0.0453212252148352
1637,0.0718084990212732,0.427073030351125,0.0329759137908342
1638,0.0920964178985904,0.437585423594292,0.0404058945904606
1639,0.109857874590672,0.442999991708093,0.037260012200341
1640,0.0795109820327152,0.438274525497437,0.0326786741699282
1641,0.0981196850003905,0.440753312960836,0.040288649152244
1642,0.10199255730073,0.433793491502577,0.0215972437975416
1643,0.0937605740921246,0.434987843505381,0.035417649633448
1644,0.0969734489095516,0.433928238566002,0.0257523425970223
1645,0.0835885601286039,0.463591981771344,0.0281099434417775
1646,0.113418602258202,0.502377813366201,0.0389230259802469
1647,0.0780055746670282,0.438653823140798,0.043551253753872
1648,0.108242795114569,0.438252098095168,0.0380276049883888
1649,0.0923175200413835,0.44058126488768,0.02545790688417
1650,0.0756576623242423,0.435376176450983,0.0270481652145568
1651,0.0756576623242423,0.451167772043953,0.0335160998827299
1652,0.0940087852530034,0.465280219880582,0.0323619233586351
1653,0.0909260351887284,0.441770873195791,0.0507566301815168
1654,0.0963011099847142,0.444777013646133,0.0238687223295592
1655,0.0952828820449617,0.427606887013994,0.0266146196833764
1656,0.0905086962563419,0.437553375006204,0.0268540842116917
1657,0.0940147904527358,0.430930437147546,0.0404469664039618
1658,0.10482705803714,0.447537076641412,0.0433522756610361
1659,0.113167198571045,0.434928718694849,0.025576094908989
1660,0.0949703451761931,0.44230817152716,0.0324673746283631
1661,0.0937814294476613,0.431005096048107,0.0292581193444699
1662,0.0893026836168034,0.451358408043498,0.0224985436953181
1663,0.0989597003458283,0.463218586643129,0.0498518044748957
1664,0.0981847303302867,0.440063925171083,0.0263914999000926
1665,0.0919014442067435,0.437950409832495,0.0458888214669641
1666,0.106672609841095,0.430321751926265,0.0393749199738125
1667,0.0880454940785305,0.443780078838155,0.0432780131084852
1668,0.0822472810406207,0.442035658603838,0.0594130955928361
1669,0.097834304711335,0.447009679686683,0.0288825654977126
1670,0.108273030751119,0.430312870894315,0.0401186503753138
1671,0.079112224087013,0.445075817204246,0.034126478400415
1672,0.0740902646044159,0.455053508855429,0.0421857585587656
1673,0.0598976652622558,0.43978233359087,0.0367082941164275
1674,0.0645020725509599,0.371766267259905,0.0541342670409324
1675,0.0645020725509599,0.368083131839874,0.0394345685635316
1676,0.0920495136941292,0.322040323095582,0.039977701510509
1677,0.128543298837541,0.433208501499238,0.0299036153163927
1678,0.104968148132715,0.443959182853845,0.0210649881493137
1679,0.0886086054586322,0.434644339160506,0.0369416440623685
1680,0.103931537957118,0.43027125655367,0.0543255911364199
1681,0.0919496288027375,0.435318573787132,0.0311513527997156
1682,0.0914781587088825,0.427144471576389,0.0224836526834996
1683,0.104225819952826,0.430358063330285,0.0449314579966401
1684,0.0884537147831196,0.33744170453592,0.0452086153618541
1685,0.0887553085232501,0.442037857395663,0.0278447024574593
1686,0.0801167406160514,0.436162574217789,0.0483096496930869
1687,0.0859096526816938,0.445568555662525,0.0280694927691406
1688,0.105692184711418,0.452858563017613,0.0307780472182404
1689,0.108026879613648,0.446022178483507,0.0387297620996421
1690,0.107782487985376,0.44499365751795,0.0447754721524384
1691,0.0940287914053442,0.471930807581476,0.0401165015696323
1692,0.0670384705959445,0.425774921077594,0.024401959393139
1693,0.0670384705959445,0.447017313626984,0.0283168909031527
1694,0.0849247152781375,0.42841310869655,0.0322538841960911
1695,0.105566529633424,0.438844145833696,0.0399705152843618
1696,0.0853424536203514,0.428635992814477,0.018988481633442
1697,0.0967735206264498,0.462297364946274,0.047953303023456
1698,0.0751784721735366,0.431295970242909,0.0193935186733452
1699,0.1032656325901,0.440368799119422,0.0515325873622007
1700,0.099931785300831,0.428567632964678,0.0378529714510883
1701,0.0916869835093458,0.471200036163627,0.0332940109623362
1702,0.0929804277726124,0.436926275288823,0.0464967975312199
1703,0.0895468172613756,0.434672729498386,0.0362885469550572
1704,0.100562268951056,0.44348929033171,0.0293023784669946
1705,0.0810237197611687,0.456248392356527,0.0418081981295066
1706,0.10568869169577,0.460272783552352,0.0407221524714461
1707,0.0838349366730323,0.451014050180072,0.045469991903686
1708,0.0789185770226398,0.537337982720499,0.0196505296982023
1709,0.0910752636225133,0.645796485445452,0.033840508045663
1710,0.0740109435313582,0.722998836063132,0.0194532893025625
1711,0.0871691601452755,0.687192562563347,0.0225310362840706
1712,0.0920265847397454,0.678286140534834,0.0194048753526469
1713,0.106630123739071,0.484877572457337,0.0261338436057245
1714,0.100677195446963,0.434604812091709,0.0367493309874491
1715,0.0925744744502351,0.427289795419666,0.0313539566441714
1716,0.0887583236237956,0.44259889108614,0.0385665489735142
1717,0.108346733097583,0.448740624710772,0.0213778384781858
1718,0.100600256781411,0.446635454004076,0.0300613058140222
1719,0.0930793811013926,0.4383447355074,0.0304433496554355
1720,0.0685416674797645,0.436768780367722,0.0368963802273614
1721,0.12457873803805,0.440710063503686,0.0247037978872682
1722,0.0905771210827878,0.408049423735391,0.043325223077065
1723,0.0835352059346962,0.396238966089978,0.0481082133629183
1724,0.0945830535965053,0.475849805776847,0.0244703062129731
1725,0.10283660413976,0.429779692258124,0.0447354285519603
1726,0.0935582973147254,0.426620546410928,0.0201144685856497
1727,0.0888218415579071,0.439253910823084,0.0311764625359159
1728,0.0761563614794297,0.444134599638249,0.0485279119617519
1729,0.126091838946811,0.453962598664021,0.0298379911889979
1730,0.126091838946811,0.447496974310763,0.0381102177058357
1731,0.110602413872074,0.44829068805607,0.0535700107444901
1732,0.0822443888515719,0.427136832484608,0.0524809027743635
1733,0.113171599289234,0.43009430389107,0.0384610159646212
1734,0.113171599289234,0.44324818128611,0.0545580285515841
1735,0.101443439986955,0.443804217468501,0.0250449727383665
1736,0.0866466814640952,0.43994758746702,0.0364316719674291
1737,0.104150037862246,0.436459192218936,0.0416271816697099
1738,0.0834549088911491,0.443054938397028,0.0283036780222048
1739,0.0776102097767087,0.427654625676893,0.018789680796519
1740,0.0864467789613842,0.428263491225432,0.0494561321286076
1741,0.1002962266362,0.428220738444636,0.0299088441366267
1742,0.0809009031066762,0.484672345298114,0.0492167957293865
1743,0.0865479719663902,0.430765641190773,0.0493240724135083
1744,0.0896618299051262,0.56836239138638,0.0327406534070301
1745,0.0931323222198785,0.65117957829322,0.0280829973860438
1746,0.0980002790863237,0.699361968017529,0.0222155433852096
1747,0.0784699624139655,0.705471508963298,0.0236526840900389
1748,0.0842423013104045,0.671153500713743,0.0365455439501581
1749,0.0726905670258553,0.639165559488268,0.0263877517944455
1750,0.0776398211529275,0.638490868619089,0.0417510534679912
1751,0.0924731753730344,0.724025565432266,0.0281589115865839
1752,0.0931677434146842,0.647106699306711,0.0234585581857285
1753,0.0725556847561748,0.68214117396883,0.0201737156083918
1754,0.101395337889961,0.688177550346503,0.0282431451945401
1755,0.0716225001788793,0.715830038612131,0.0385888596592852
1756,0.114326859394668,0.672029716199067,0.0189214090251868
1757,0.102486383284505,0.689416031607614,0.0195890377430347
1758,0.0914125875036697,0.680205843873688,0.0171457988973068
1759,0.0879470111410468,0.609161425340263,0.0230025841775188
1760,0.100695372978316,0.601064043501287,0.0259942056649522
1761,0.101282723273489,0.601517031173932,0.032190754203856
1762,0.0896321770356033,0.686360051992651,0.030449438156144
1763,0.105840289001992,0.675664575193637,0.0281668995346951
1764,0.115828455247084,0.641506205248708,0.0203299978043367
1765,0.0822849043597042,0.674524695563024,0.0189321675647795
1766,0.0861509652232082,0.683322888783334,0.0284071550435339
1767,0.0967441026540451,0.591606215760205,0.01283966932143
1768,0.101196549172326,0.620532794765292,0.0228333858601202
1769,0.0823077404169707,0.659843712924058,0.0291091683640363
1770,0.0929604357458656,0.652156841533772,0.0177393523360353
1771,0.0842438545665483,0.696455433020338,0.0195667270788154
1772,0.0877385936804244,0.698607967036686,0.0191959035298014
1773,0.10158310440446,0.710817083147104,0.0195547740514495
1774,0.0807152470115035,0.721193938115638,0.0214994199495865
1775,0.0852224921358988,0.691241614811693,0.0265892930258186
1776,0.100443424697098,0.693179757450157,0.022392756509592
1777,0.103249079129068,0.595493513382077,0.0365395356728834
1778,0.0901382908004453,0.644252620141858,0.0161735802288961
1779,0.10648616120668,0.653563537898388,0.0366908464506979
1780,0.0837145939783342,0.452631833123692,0.0227085017958605
1781,0.11921653113642,0.437405188638873,0.0332538967541758
1782,0.0771592007761144,0.43925486132219,0.046269223395661
1783,0.0958778732759177,0.450076723826927,0.0375966300794335
1784,0.0810291083067664,0.443562705598871,0.0509585640845205
1785,0.103853662954179,0.439697786090728,0.0257299243410134
1786,0.111807380423052,0.426196776438525,0.034281242612261
1787,0.103668855705229,0.380063405886998,0.0524032735420303
1788,0.0964812430307815,0.244703912687216,0.0637001951588371
1789,0.106430806107363,0.30241507040557,0.0515729161315879
1790,0.100935917507567,0.307951541058347,0.0316961943138784
1791,0.10795668897431,0.305497252060407,0.0272523079977312
1792,0.0822276569406901,0.34200159141199,0.0681307421058042
1793,0.0956367607809984,0.435801355107363,0.0521571486871692
1794,0.0889726204762268,0.434657807268473,0.0414401694598411
1795,0.0959185608748029,0.442217172188122,0.0526857321389026
1796,0.0913120219183,0.44832548168629,0.0361859321786752
1797,0.104491732185963,0.442880093126001,0.0348949363914867
1798,0.0932361020978982,0.498789385422937,0.0335086149372587
1799,0.0716127809134929,0.442304146391999,0.0351030159260773
1800,0.0716127809134929,0.438774358251927,0.0356025858247793
1801,0.080821563975111,0.438852444759127,0.0378639114177141
