experiment,label,batch_index,N,elapsed_sec,datasets_in_batch,num_samples_requested,seconds_per_dataset,seconds_per_1000_draws_per_dataset
03_ablate_dissimilarity_features,No dissimilarity features,12,52,1.6322533999336883,50,1000,0.03264506799867377,0.03264506799867377
03_ablate_dissimilarity_features,No dissimilarity features,13,53,1.653449899982661,50,1000,0.03306899799965322,0.03306899799965322
03_ablate_dissimilarity_features,No dissimilarity features,14,54,1.7147636000299826,50,1000,0.034295272000599654,0.034295272000599654
03_ablate_dissimilarity_features,No dissimilarity features,15,55,1.700496600009501,50,1000,0.03400993200019002,0.03400993200019002
03_ablate_dissimilarity_features,No dissimilarity features,16,56,1.7145690999459475,50,1000,0.03429138199891895,0.03429138199891895
03_ablate_dissimilarity_features,No dissimilarity features,17,57,1.9034261000342667,50,1000,0.038068522000685334,0.038068522000685334
03_ablate_dissimilarity_features,No dissimilarity features,18,58,1.7965854000067338,50,1000,0.03593170800013468,0.03593170800013468
03_ablate_dissimilarity_features,No dissimilarity features,19,59,1.7173625999130309,50,1000,0.034347251998260615,0.034347251998260615
03_ablate_dissimilarity_features,No dissimilarity features,20,60,1.7090079999761656,50,1000,0.03418015999952331,0.03418015999952331
03_ablate_dissimilarity_features,No dissimilarity features,21,61,1.6839244000148028,50,1000,0.033678488000296054,0.033678488000296054
03_ablate_dissimilarity_features,No dissimilarity features,22,62,1.7206317000091076,50,1000,0.03441263400018215,0.03441263400018215
03_ablate_dissimilarity_features,No dissimilarity features,23,63,1.6834022999973968,50,1000,0.03366804599994794,0.03366804599994794
03_ablate_dissimilarity_features,No dissimilarity features,24,64,1.710486000054516,50,1000,0.03420972000109032,0.03420972000109032
03_ablate_dissimilarity_features,No dissimilarity features,25,65,1.6795112999388948,50,1000,0.033590225998777895,0.033590225998777895
03_ablate_dissimilarity_features,No dissimilarity features,26,66,1.6141073000617325,50,1000,0.03228214600123465,0.03228214600123465
03_ablate_dissimilarity_features,No dissimilarity features,27,67,1.6242286000633612,50,1000,0.032484572001267226,0.032484572001267226
03_ablate_dissimilarity_features,No dissimilarity features,28,68,1.6489006000338122,50,1000,0.032978012000676245,0.032978012000676245
03_ablate_dissimilarity_features,No dissimilarity features,29,69,1.9980534999631345,50,1000,0.03996106999926269,0.03996106999926269
03_ablate_dissimilarity_features,No dissimilarity features,30,70,1.8396748000523075,50,1000,0.03679349600104615,0.03679349600104615
03_ablate_dissimilarity_features,No dissimilarity features,31,71,1.777104000095278,50,1000,0.03554208000190556,0.03554208000190556
03_ablate_dissimilarity_features,No dissimilarity features,32,72,1.7600435999920592,50,1000,0.035200871999841184,0.035200871999841184
03_ablate_dissimilarity_features,No dissimilarity features,33,73,1.7635711000766605,50,1000,0.03527142200153321,0.03527142200153321
03_ablate_dissimilarity_features,No dissimilarity features,34,74,1.6829454000107944,50,1000,0.03365890800021589,0.03365890800021589
03_ablate_dissimilarity_features,No dissimilarity features,35,75,1.6243912000209093,50,1000,0.032487824000418185,0.032487824000418185
03_ablate_dissimilarity_features,No dissimilarity features,36,76,1.6417325000511482,50,1000,0.032834650001022966,0.032834650001022966
03_ablate_dissimilarity_features,No dissimilarity features,37,77,1.6962218000553548,50,1000,0.033924436001107096,0.033924436001107096
03_ablate_dissimilarity_features,No dissimilarity features,38,78,1.6455133999697864,50,1000,0.032910267999395726,0.032910267999395726
03_ablate_dissimilarity_features,No dissimilarity features,39,79,1.6328087999718264,50,1000,0.03265617599943653,0.03265617599943653
03_ablate_dissimilarity_features,No dissimilarity features,40,80,1.6957263000076637,50,1000,0.033914526000153274,0.033914526000153274
03_ablate_dissimilarity_features,No dissimilarity features,41,81,1.6043731999816373,50,1000,0.03208746399963275,0.03208746399963275
03_ablate_dissimilarity_features,No dissimilarity features,42,82,1.6765833001118153,50,1000,0.03353166600223631,0.03353166600223631
03_ablate_dissimilarity_features,No dissimilarity features,43,83,1.656115400022827,50,1000,0.03312230800045654,0.03312230800045654
03_ablate_dissimilarity_features,No dissimilarity features,44,84,1.6127361999824643,50,1000,0.032254723999649286,0.032254723999649286
03_ablate_dissimilarity_features,No dissimilarity features,45,85,1.635118400095962,50,1000,0.03270236800191924,0.03270236800191924
03_ablate_dissimilarity_features,No dissimilarity features,46,86,1.754165600053966,50,1000,0.03508331200107932,0.03508331200107932
03_ablate_dissimilarity_features,No dissimilarity features,47,87,1.6018206999870017,50,1000,0.032036413999740034,0.032036413999740034
03_ablate_dissimilarity_features,No dissimilarity features,48,88,1.607155599980615,50,1000,0.032143111999612305,0.032143111999612305
03_ablate_dissimilarity_features,No dissimilarity features,49,89,1.6369171000551432,50,1000,0.032738342001102864,0.032738342001102864
03_ablate_dissimilarity_features,No dissimilarity features,50,90,1.9577157000312582,50,1000,0.03915431400062516,0.03915431400062516
03_ablate_dissimilarity_features,No dissimilarity features,51,91,1.7462538999971002,50,1000,0.034925077999942,0.034925077999942
03_ablate_dissimilarity_features,No dissimilarity features,52,92,1.7061590000521392,50,1000,0.03412318000104278,0.03412318000104278
03_ablate_dissimilarity_features,No dissimilarity features,53,93,1.718445900012739,50,1000,0.03436891800025478,0.03436891800025478
03_ablate_dissimilarity_features,No dissimilarity features,54,94,1.748778500012122,50,1000,0.03497557000024244,0.03497557000024244
03_ablate_dissimilarity_features,No dissimilarity features,55,95,1.7365370999323204,50,1000,0.03473074199864641,0.03473074199864641
03_ablate_dissimilarity_features,No dissimilarity features,56,96,1.7145067000528798,50,1000,0.0342901340010576,0.0342901340010576
03_ablate_dissimilarity_features,No dissimilarity features,57,97,1.7284948999295011,50,1000,0.034569897998590025,0.034569897998590025
03_ablate_dissimilarity_features,No dissimilarity features,58,98,1.728709700051695,50,1000,0.034574194001033905,0.034574194001033905
03_ablate_dissimilarity_features,No dissimilarity features,59,99,1.7297216999577358,50,1000,0.03459443399915472,0.03459443399915472
03_ablate_dissimilarity_features,No dissimilarity features,60,100,1.6990052999462932,50,1000,0.03398010599892586,0.03398010599892586
03_ablate_dissimilarity_features,No dissimilarity features,61,101,1.7209975000005215,50,1000,0.034419950000010434,0.034419950000010434
03_ablate_dissimilarity_features,No dissimilarity features,62,102,1.6822158000431955,50,1000,0.03364431600086391,0.03364431600086391
03_ablate_dissimilarity_features,No dissimilarity features,63,103,1.669880099943839,50,1000,0.03339760199887678,0.03339760199887678
03_ablate_dissimilarity_features,No dissimilarity features,64,104,1.7553611000766978,50,1000,0.035107222001533954,0.035107222001533954
03_ablate_dissimilarity_features,No dissimilarity features,65,105,1.7022913999389857,50,1000,0.03404582799877971,0.03404582799877971
03_ablate_dissimilarity_features,No dissimilarity features,66,106,1.7204475000035018,50,1000,0.034408950000070035,0.034408950000070035
03_ablate_dissimilarity_features,No dissimilarity features,67,107,1.7301735999062657,50,1000,0.034603471998125315,0.034603471998125315
03_ablate_dissimilarity_features,No dissimilarity features,68,108,1.6618543000658974,50,1000,0.033237086001317945,0.033237086001317945
03_ablate_dissimilarity_features,No dissimilarity features,69,109,1.712122100056149,50,1000,0.03424244200112298,0.03424244200112298
03_ablate_dissimilarity_features,No dissimilarity features,70,110,1.6827122000977397,50,1000,0.0336542440019548,0.0336542440019548
03_ablate_dissimilarity_features,No dissimilarity features,71,111,1.6847446000901982,50,1000,0.033694892001803964,0.033694892001803964
03_ablate_dissimilarity_features,No dissimilarity features,72,112,1.719544199993834,50,1000,0.03439088399987668,0.03439088399987668
03_ablate_dissimilarity_features,No dissimilarity features,73,113,1.7825375000247732,50,1000,0.03565075000049547,0.03565075000049547
03_ablate_dissimilarity_features,No dissimilarity features,74,114,1.7873779999790713,50,1000,0.03574755999958143,0.03574755999958143
03_ablate_dissimilarity_features,No dissimilarity features,75,115,1.7891111000208184,50,1000,0.03578222200041637,0.03578222200041637
03_ablate_dissimilarity_features,No dissimilarity features,76,116,1.7834983000066131,50,1000,0.03566996600013226,0.03566996600013226
03_ablate_dissimilarity_features,No dissimilarity features,77,117,1.80319360003341,50,1000,0.0360638720006682,0.0360638720006682
03_ablate_dissimilarity_features,No dissimilarity features,78,118,1.7765679000876844,50,1000,0.035531358001753686,0.035531358001753686
03_ablate_dissimilarity_features,No dissimilarity features,79,119,1.9789119999622926,50,1000,0.039578239999245854,0.039578239999245854
03_ablate_dissimilarity_features,No dissimilarity features,80,120,2.3728621000191197,50,1000,0.04745724200038239,0.04745724200038239
04_ablate_local_spatial_features,No local spatial features,0,40,1.641380799934268,50,1000,0.03282761599868536,0.03282761599868536
04_ablate_local_spatial_features,No local spatial features,1,41,1.6366884000599384,50,1000,0.03273376800119877,0.03273376800119877
04_ablate_local_spatial_features,No local spatial features,2,42,1.6537860999815166,50,1000,0.03307572199963033,0.03307572199963033
04_ablate_local_spatial_features,No local spatial features,3,43,1.6369793000631034,50,1000,0.03273958600126207,0.03273958600126207
04_ablate_local_spatial_features,No local spatial features,4,44,1.6402434000046924,50,1000,0.03280486800009385,0.03280486800009385
04_ablate_local_spatial_features,No local spatial features,5,45,1.626941000111401,50,1000,0.03253882000222802,0.03253882000222802
04_ablate_local_spatial_features,No local spatial features,6,46,1.6575771999778226,50,1000,0.03315154399955645,0.03315154399955645
04_ablate_local_spatial_features,No local spatial features,7,47,1.661276400089264,50,1000,0.03322552800178528,0.03322552800178528
04_ablate_local_spatial_features,No local spatial features,8,48,1.7041960000060499,50,1000,0.034083920000121,0.034083920000121
04_ablate_local_spatial_features,No local spatial features,9,49,1.6492207000264898,50,1000,0.032984414000529795,0.032984414000529795
04_ablate_local_spatial_features,No local spatial features,10,50,1.6116133000468835,50,1000,0.03223226600093767,0.03223226600093767
04_ablate_local_spatial_features,No local spatial features,11,51,1.6952520000049844,50,1000,0.03390504000009969,0.03390504000009969
04_ablate_local_spatial_features,No local spatial features,12,52,1.7116215999703854,50,1000,0.03423243199940771,0.03423243199940771
04_ablate_local_spatial_features,No local spatial features,13,53,1.6705620000138879,50,1000,0.03341124000027776,0.03341124000027776
04_ablate_local_spatial_features,No local spatial features,14,54,1.6916560999816284,50,1000,0.033833121999632565,0.033833121999632565
04_ablate_local_spatial_features,No local spatial features,15,55,1.6994533999823034,50,1000,0.033989067999646065,0.033989067999646065
04_ablate_local_spatial_features,No local spatial features,16,56,1.6489571999991313,50,1000,0.03297914399998263,0.03297914399998263
04_ablate_local_spatial_features,No local spatial features,17,57,1.6279977000085637,50,1000,0.032559954000171275,0.032559954000171275
04_ablate_local_spatial_features,No local spatial features,18,58,1.641431099968031,50,1000,0.032828621999360624,0.032828621999360624
04_ablate_local_spatial_features,No local spatial features,19,59,1.6170589999528602,50,1000,0.0323411799990572,0.0323411799990572
04_ablate_local_spatial_features,No local spatial features,20,60,1.6497167999623343,50,1000,0.032994335999246685,0.032994335999246685
04_ablate_local_spatial_features,No local spatial features,21,61,1.625341400038451,50,1000,0.03250682800076902,0.03250682800076902
04_ablate_local_spatial_features,No local spatial features,22,62,1.617194600054063,50,1000,0.03234389200108126,0.03234389200108126
04_ablate_local_spatial_features,No local spatial features,23,63,2.048244999954477,50,1000,0.04096489999908954,0.04096489999908954
04_ablate_local_spatial_features,No local spatial features,24,64,2.067815599963069,50,1000,0.04135631199926138,0.04135631199926138
04_ablate_local_spatial_features,No local spatial features,25,65,2.074890600051731,50,1000,0.04149781200103462,0.04149781200103462
04_ablate_local_spatial_features,No local spatial features,26,66,2.0027534998953342,50,1000,0.04005506999790669,0.04005506999790669
04_ablate_local_spatial_features,No local spatial features,27,67,2.0391041999682784,50,1000,0.040782083999365566,0.040782083999365566
04_ablate_local_spatial_features,No local spatial features,28,68,1.8240412001032382,50,1000,0.03648082400206477,0.03648082400206477
04_ablate_local_spatial_features,No local spatial features,29,69,1.6245365999639034,50,1000,0.03249073199927807,0.03249073199927807
04_ablate_local_spatial_features,No local spatial features,30,70,1.653009600006044,50,1000,0.03306019200012088,0.03306019200012088
04_ablate_local_spatial_features,No local spatial features,31,71,1.6594365999335423,50,1000,0.033188731998670847,0.033188731998670847
04_ablate_local_spatial_features,No local spatial features,32,72,1.6509812999283895,50,1000,0.03301962599856779,0.03301962599856779
04_ablate_local_spatial_features,No local spatial features,33,73,1.6648376999655738,50,1000,0.03329675399931148,0.03329675399931148
04_ablate_local_spatial_features,No local spatial features,34,74,1.6557504000375047,50,1000,0.033115008000750096,0.033115008000750096
04_ablate_local_spatial_features,No local spatial features,35,75,1.6625657000113279,50,1000,0.03325131400022656,0.03325131400022656
04_ablate_local_spatial_features,No local spatial features,36,76,1.6615328000625595,50,1000,0.03323065600125119,0.03323065600125119
04_ablate_local_spatial_features,No local spatial features,37,77,1.6546911000041291,50,1000,0.03309382200008258,0.03309382200008258
04_ablate_local_spatial_features,No local spatial features,38,78,1.653621400007978,50,1000,0.03307242800015956,0.03307242800015956
04_ablate_local_spatial_features,No local spatial features,39,79,1.6552395999897271,50,1000,0.03310479199979454,0.03310479199979454
04_ablate_local_spatial_features,No local spatial features,40,80,1.6588475001044571,50,1000,0.033176950002089145,0.033176950002089145
04_ablate_local_spatial_features,No local spatial features,41,81,1.6577097999397665,50,1000,0.03315419599879533,0.03315419599879533
04_ablate_local_spatial_features,No local spatial features,42,82,1.6495059999870136,50,1000,0.032990119999740275,0.032990119999740275
04_ablate_local_spatial_features,No local spatial features,43,83,1.6576673000818118,50,1000,0.03315334600163624,0.03315334600163624
04_ablate_local_spatial_features,No local spatial features,44,84,1.6974851000122726,50,1000,0.033949702000245455,0.033949702000245455
04_ablate_local_spatial_features,No local spatial features,45,85,1.7644445999758318,50,1000,0.03528889199951664,0.03528889199951664
04_ablate_local_spatial_features,No local spatial features,46,86,1.7134451000019908,50,1000,0.03426890200003982,0.03426890200003982
04_ablate_local_spatial_features,No local spatial features,47,87,1.6495329999597743,50,1000,0.03299065999919549,0.03299065999919549
04_ablate_local_spatial_features,No local spatial features,48,88,1.6598265999928117,50,1000,0.033196531999856234,0.033196531999856234
04_ablate_local_spatial_features,No local spatial features,49,89,1.6675537000410259,50,1000,0.03335107400082052,0.03335107400082052
04_ablate_local_spatial_features,No local spatial features,50,90,1.660144399967976,50,1000,0.03320288799935952,0.03320288799935952
04_ablate_local_spatial_features,No local spatial features,51,91,1.670328100095503,50,1000,0.03340656200191006,0.03340656200191006
04_ablate_local_spatial_features,No local spatial features,52,92,1.6647095000371337,50,1000,0.03329419000074267,0.03329419000074267
04_ablate_local_spatial_features,No local spatial features,53,93,1.6668369999388233,50,1000,0.03333673999877647,0.03333673999877647
04_ablate_local_spatial_features,No local spatial features,54,94,1.6677967000287026,50,1000,0.03335593400057405,0.03335593400057405
04_ablate_local_spatial_features,No local spatial features,55,95,1.6626519999699667,50,1000,0.03325303999939933,0.03325303999939933
04_ablate_local_spatial_features,No local spatial features,56,96,1.8153996999608353,50,1000,0.036307993999216706,0.036307993999216706
04_ablate_local_spatial_features,No local spatial features,57,97,1.7680865998845547,50,1000,0.0353617319976911,0.0353617319976911
04_ablate_local_spatial_features,No local spatial features,58,98,1.7976315999403596,50,1000,0.03595263199880719,0.03595263199880719
04_ablate_local_spatial_features,No local spatial features,59,99,1.6027830999810249,50,1000,0.0320556619996205,0.0320556619996205
04_ablate_local_spatial_features,No local spatial features,60,100,1.597480999887921,50,1000,0.031949619997758416,0.031949619997758416
04_ablate_local_spatial_features,No local spatial features,61,101,1.833337200107053,50,1000,0.03666674400214106,0.03666674400214106
04_ablate_local_spatial_features,No local spatial features,62,102,1.6214112000307068,50,1000,0.03242822400061414,0.03242822400061414
04_ablate_local_spatial_features,No local spatial features,63,103,1.6089259999571368,50,1000,0.032178519999142736,0.032178519999142736
04_ablate_local_spatial_features,No local spatial features,64,104,2.0795145999873057,50,1000,0.041590291999746114,0.041590291999746114
04_ablate_local_spatial_features,No local spatial features,65,105,1.7099744000006467,50,1000,0.034199488000012934,0.034199488000012934
04_ablate_local_spatial_features,No local spatial features,66,106,1.6873407999519259,50,1000,0.03374681599903852,0.03374681599903852
04_ablate_local_spatial_features,No local spatial features,67,107,1.6910521000390872,50,1000,0.033821042000781745,0.033821042000781745
04_ablate_local_spatial_features,No local spatial features,68,108,1.6783549000974745,50,1000,0.033567098001949486,0.033567098001949486
04_ablate_local_spatial_features,No local spatial features,69,109,1.731015200028196,50,1000,0.03462030400056392,0.03462030400056392
04_ablate_local_spatial_features,No local spatial features,70,110,1.6752904000459239,50,1000,0.03350580800091848,0.03350580800091848
04_ablate_local_spatial_features,No local spatial features,71,111,1.6288109000306576,50,1000,0.03257621800061315,0.03257621800061315
04_ablate_local_spatial_features,No local spatial features,72,112,1.6382426999043673,50,1000,0.032764853998087345,0.032764853998087345
04_ablate_local_spatial_features,No local spatial features,73,113,1.6461238000774756,50,1000,0.03292247600154951,0.03292247600154951
04_ablate_local_spatial_features,No local spatial features,74,114,1.6564930999884382,50,1000,0.033129861999768764,0.033129861999768764
04_ablate_local_spatial_features,No local spatial features,75,115,1.6501493999967352,50,1000,0.0330029879999347,0.0330029879999347
04_ablate_local_spatial_features,No local spatial features,76,116,1.6759686999721453,50,1000,0.03351937399944291,0.03351937399944291
04_ablate_local_spatial_features,No local spatial features,77,117,1.6771376999095082,50,1000,0.033542753998190164,0.033542753998190164
04_ablate_local_spatial_features,No local spatial features,78,118,1.6518108999589458,50,1000,0.03303621799917891,0.03303621799917891
04_ablate_local_spatial_features,No local spatial features,79,119,1.6556488000787795,50,1000,0.03311297600157559,0.03311297600157559
04_ablate_local_spatial_features,No local spatial features,80,120,1.6651378999231383,50,1000,0.033302757998462766,0.033302757998462766
05_ablate_global_graph_features,No global graph features,0,40,1.6076170000014827,50,1000,0.03215234000002965,0.03215234000002965
05_ablate_global_graph_features,No global graph features,1,41,1.6183606999693438,50,1000,0.03236721399938688,0.03236721399938688
05_ablate_global_graph_features,No global graph features,2,42,1.6222941000014544,50,1000,0.03244588200002909,0.03244588200002909
05_ablate_global_graph_features,No global graph features,3,43,1.5945745999924839,50,1000,0.031891491999849676,0.031891491999849676
05_ablate_global_graph_features,No global graph features,4,44,1.5978919999906793,50,1000,0.03195783999981359,0.03195783999981359
05_ablate_global_graph_features,No global graph features,5,45,1.6056909000035375,50,1000,0.03211381800007075,0.03211381800007075
05_ablate_global_graph_features,No global graph features,6,46,1.5894182999618351,50,1000,0.031788365999236706,0.031788365999236706
05_ablate_global_graph_features,No global graph features,7,47,1.6003323000622913,50,1000,0.03200664600124583,0.03200664600124583
05_ablate_global_graph_features,No global graph features,8,48,1.5891280000796542,50,1000,0.03178256000159308,0.03178256000159308
05_ablate_global_graph_features,No global graph features,9,49,1.607404200010933,50,1000,0.03214808400021866,0.03214808400021866
05_ablate_global_graph_features,No global graph features,10,50,1.7087914999574423,50,1000,0.034175829999148845,0.034175829999148845
05_ablate_global_graph_features,No global graph features,11,51,1.683069200022146,50,1000,0.03366138400044292,0.03366138400044292
05_ablate_global_graph_features,No global graph features,12,52,1.7069788000080734,50,1000,0.034139576000161466,0.034139576000161466
05_ablate_global_graph_features,No global graph features,13,53,1.6474694000789896,50,1000,0.03294938800157979,0.03294938800157979
05_ablate_global_graph_features,No global graph features,14,54,1.614886699942872,50,1000,0.032297733998857436,0.032297733998857436
05_ablate_global_graph_features,No global graph features,15,55,1.621702800039202,50,1000,0.03243405600078404,0.03243405600078404
05_ablate_global_graph_features,No global graph features,16,56,1.6564364999067038,50,1000,0.03312872999813408,0.03312872999813408
05_ablate_global_graph_features,No global graph features,17,57,1.6733510000631213,50,1000,0.03346702000126243,0.03346702000126243
05_ablate_global_graph_features,No global graph features,18,58,1.6527179999975488,50,1000,0.033054359999950975,0.033054359999950975
05_ablate_global_graph_features,No global graph features,19,59,1.6449136000592262,50,1000,0.032898272001184524,0.032898272001184524
05_ablate_global_graph_features,No global graph features,20,60,1.6321948999539018,50,1000,0.032643897999078034,0.032643897999078034
05_ablate_global_graph_features,No global graph features,21,61,1.6102716999594122,50,1000,0.032205433999188245,0.032205433999188245
05_ablate_global_graph_features,No global graph features,22,62,1.6810470999917015,50,1000,0.03362094199983403,0.03362094199983403
05_ablate_global_graph_features,No global graph features,23,63,1.6625488999998197,50,1000,0.03325097799999639,0.03325097799999639
05_ablate_global_graph_features,No global graph features,24,64,1.6642812000354752,50,1000,0.0332856240007095,0.0332856240007095
05_ablate_global_graph_features,No global graph features,25,65,1.6616191000211984,50,1000,0.03323238200042397,0.03323238200042397
05_ablate_global_graph_features,No global graph features,26,66,1.6901257000863552,50,1000,0.0338025140017271,0.0338025140017271
05_ablate_global_graph_features,No global graph features,27,67,1.7033518999814987,50,1000,0.03406703799962998,0.03406703799962998
05_ablate_global_graph_features,No global graph features,28,68,1.69032229995355,50,1000,0.033806445999071004,0.033806445999071004
05_ablate_global_graph_features,No global graph features,29,69,1.6646418999880552,50,1000,0.033292837999761106,0.033292837999761106
05_ablate_global_graph_features,No global graph features,30,70,1.6569760999409482,50,1000,0.03313952199881896,0.03313952199881896
05_ablate_global_graph_features,No global graph features,31,71,1.6350472000194713,50,1000,0.03270094400038943,0.03270094400038943
05_ablate_global_graph_features,No global graph features,32,72,1.650957699981518,50,1000,0.03301915399963036,0.03301915399963036
05_ablate_global_graph_features,No global graph features,33,73,1.6645052999956533,50,1000,0.03329010599991307,0.03329010599991307
05_ablate_global_graph_features,No global graph features,34,74,1.6655969000421464,50,1000,0.03331193800084293,0.03331193800084293
05_ablate_global_graph_features,No global graph features,35,75,1.674137599999085,50,1000,0.0334827519999817,0.0334827519999817
05_ablate_global_graph_features,No global graph features,36,76,1.674129799939692,50,1000,0.03348259599879384,0.03348259599879384
05_ablate_global_graph_features,No global graph features,37,77,1.6768852000823244,50,1000,0.03353770400164649,0.03353770400164649
05_ablate_global_graph_features,No global graph features,38,78,1.6724664000794291,50,1000,0.033449328001588584,0.033449328001588584
05_ablate_global_graph_features,No global graph features,39,79,1.6805520999478176,50,1000,0.03361104199895635,0.03361104199895635
05_ablate_global_graph_features,No global graph features,40,80,1.6785688999807462,50,1000,0.033571377999614925,0.033571377999614925
05_ablate_global_graph_features,No global graph features,41,81,1.6586309000849724,50,1000,0.03317261800169945,0.03317261800169945
05_ablate_global_graph_features,No global graph features,42,82,1.6769914999604225,50,1000,0.03353982999920845,0.03353982999920845
05_ablate_global_graph_features,No global graph features,43,83,1.670672099920921,50,1000,0.03341344199841842,0.03341344199841842
05_ablate_global_graph_features,No global graph features,44,84,1.6508898999309167,50,1000,0.033017797998618335,0.033017797998618335
05_ablate_global_graph_features,No global graph features,45,85,1.6569323999574408,50,1000,0.03313864799914881,0.03313864799914881
05_ablate_global_graph_features,No global graph features,46,86,1.633107499917969,50,1000,0.03266214999835938,0.03266214999835938
05_ablate_global_graph_features,No global graph features,47,87,1.6221156000392511,50,1000,0.032442312000785026,0.032442312000785026
05_ablate_global_graph_features,No global graph features,48,88,1.6242294000694528,50,1000,0.03248458800138906,0.03248458800138906
05_ablate_global_graph_features,No global graph features,49,89,1.6520892000989988,50,1000,0.033041784001979976,0.033041784001979976
05_ablate_global_graph_features,No global graph features,50,90,1.6327924999641255,50,1000,0.03265584999928251,0.03265584999928251
05_ablate_global_graph_features,No global graph features,51,91,1.6416395000414923,50,1000,0.032832790000829844,0.032832790000829844
05_ablate_global_graph_features,No global graph features,52,92,1.627968299901113,50,1000,0.032559365998022255,0.032559365998022255
05_ablate_global_graph_features,No global graph features,53,93,1.6360557998996228,50,1000,0.032721115997992455,0.032721115997992455
05_ablate_global_graph_features,No global graph features,54,94,1.6271644999505952,50,1000,0.032543289999011904,0.032543289999011904
05_ablate_global_graph_features,No global graph features,55,95,1.6365493000485003,50,1000,0.032730986000970005,0.032730986000970005
05_ablate_global_graph_features,No global graph features,56,96,1.6307458000956103,50,1000,0.03261491600191221,0.03261491600191221
05_ablate_global_graph_features,No global graph features,57,97,1.6374855999602005,50,1000,0.03274971199920401,0.03274971199920401
05_ablate_global_graph_features,No global graph features,58,98,1.6375819999957457,50,1000,0.032751639999914914,0.032751639999914914
05_ablate_global_graph_features,No global graph features,59,99,1.6801124999765307,50,1000,0.03360224999953061,0.03360224999953061
05_ablate_global_graph_features,No global graph features,60,100,1.6685363999567926,50,1000,0.03337072799913585,0.03337072799913585
05_ablate_global_graph_features,No global graph features,61,101,1.6632974999956787,50,1000,0.03326594999991357,0.03326594999991357
05_ablate_global_graph_features,No global graph features,62,102,1.6653274999698624,50,1000,0.03330654999939725,0.03330654999939725
05_ablate_global_graph_features,No global graph features,63,103,1.6937752000521868,50,1000,0.033875504001043735,0.033875504001043735
05_ablate_global_graph_features,No global graph features,64,104,1.6351929999655113,50,1000,0.03270385999931023,0.03270385999931023
05_ablate_global_graph_features,No global graph features,65,105,1.661864599911496,50,1000,0.03323729199822992,0.03323729199822992
05_ablate_global_graph_features,No global graph features,66,106,1.6632469999603927,50,1000,0.033264939999207856,0.033264939999207856
05_ablate_global_graph_features,No global graph features,67,107,1.8061566000105813,50,1000,0.036123132000211625,0.036123132000211625
05_ablate_global_graph_features,No global graph features,68,108,1.8512171999318525,50,1000,0.03702434399863705,0.03702434399863705
05_ablate_global_graph_features,No global graph features,69,109,1.8833912000991404,50,1000,0.037667824001982805,0.037667824001982805
05_ablate_global_graph_features,No global graph features,70,110,1.8719530999660492,50,1000,0.03743906199932098,0.03743906199932098
05_ablate_global_graph_features,No global graph features,71,111,1.8693859999766573,50,1000,0.037387719999533144,0.037387719999533144
05_ablate_global_graph_features,No global graph features,72,112,1.8238175000296906,50,1000,0.036476350000593814,0.036476350000593814
05_ablate_global_graph_features,No global graph features,73,113,1.8939719999907538,50,1000,0.03787943999981508,0.03787943999981508
05_ablate_global_graph_features,No global graph features,74,114,1.9249880000716075,50,1000,0.038499760001432154,0.038499760001432154
05_ablate_global_graph_features,No global graph features,75,115,1.8749798000790179,50,1000,0.03749959600158036,0.03749959600158036
05_ablate_global_graph_features,No global graph features,76,116,1.7212445999030024,50,1000,0.03442489199806005,0.03442489199806005
05_ablate_global_graph_features,No global graph features,77,117,1.7175018000416458,50,1000,0.03435003600083292,0.03435003600083292
05_ablate_global_graph_features,No global graph features,78,118,1.748483999981545,50,1000,0.034969679999630895,0.034969679999630895
05_ablate_global_graph_features,No global graph features,79,119,1.7561072000535205,50,1000,0.03512214400107041,0.03512214400107041
05_ablate_global_graph_features,No global graph features,80,120,1.7296349999960512,50,1000,0.034592699999921026,0.034592699999921026
06_core_observation_only,Only core observation features,0,40,1.6801841999404132,50,1000,0.03360368399880827,0.03360368399880827
06_core_observation_only,Only core observation features,1,41,1.6462073000147939,50,1000,0.032924146000295876,0.032924146000295876
06_core_observation_only,Only core observation features,2,42,1.6781157000223175,50,1000,0.03356231400044635,0.03356231400044635
06_core_observation_only,Only core observation features,3,43,1.6649731999495998,50,1000,0.033299463998991995,0.033299463998991995
06_core_observation_only,Only core observation features,4,44,1.6621630999725312,50,1000,0.03324326199945062,0.03324326199945062
06_core_observation_only,Only core observation features,5,45,1.7108024000190198,50,1000,0.034216048000380396,0.034216048000380396
06_core_observation_only,Only core observation features,6,46,1.686128000030294,50,1000,0.03372256000060588,0.03372256000060588
06_core_observation_only,Only core observation features,7,47,1.6951453000074252,50,1000,0.0339029060001485,0.0339029060001485
06_core_observation_only,Only core observation features,8,48,1.757247000001371,50,1000,0.035144940000027415,0.035144940000027415
06_core_observation_only,Only core observation features,9,49,1.6876632999628782,50,1000,0.03375326599925756,0.03375326599925756
06_core_observation_only,Only core observation features,10,50,1.6560941999778152,50,1000,0.033121883999556304,0.033121883999556304
06_core_observation_only,Only core observation features,11,51,1.7398773999884725,50,1000,0.034797547999769446,0.034797547999769446
06_core_observation_only,Only core observation features,12,52,1.7436510999687016,50,1000,0.03487302199937403,0.03487302199937403
06_core_observation_only,Only core observation features,13,53,1.864352700067684,50,1000,0.03728705400135368,0.03728705400135368
