from_index,to_index,from_id,to_id,from_name,to_name,edge_dissimilarity,risk_contrast,dissimilarity_quintile
16,27,lake,napa,lake,napa,2.3027855972378513,0.44815165156863124,Q5
16,48,lake,sonoma,lake,sonoma,2.9773389540044946,0.5199815180025524,Q5
16,56,lake,yolo,lake,yolo,3.256464480942416,0.5277086411683349,Q5
17,24,lassen,modoc,lassen,modoc,0.0,0.16127483693319267,Q1
17,31,lassen,plumas,lassen,plumas,0.0,0.11557061868776586,Q1
17,44,lassen,shasta,lassen,shasta,1.2328044106424862,0.2598919126381958,Q4
17,45,lassen,sierra,lassen,sierra,0.0,0.5134654261608578,Q1
18,29,los angeles,orange,los angeles,orange,0.11630230289080057,0.06473819849951035,Q1
18,35,los angeles,san bernardino,los angeles,san bernardino,0.5117301327195227,0.15983603189468099,Q2
18,55,los angeles,ventura,los angeles,ventura,0.27912552693792125,0.0567864852779012,Q2
19,21,madera,mariposa,madera,mariposa,2.00039960972177,0.015260800863510227,Q5
19,23,madera,merced,madera,merced,1.3491067135332864,0.028189547354600997,Q4
19,25,madera,mono,madera,mono,0.4652092115632023,0.5424540392209352,Q2
19,54,madera,tuolumne,madera,tuolumne,2.00039960972177,0.09406904190275434,Q5
20,48,marin,sonoma,marin,sonoma,0.8838975019700841,0.213629590557618,Q3
21,23,mariposa,merced,mariposa,merced,0.6512928961884834,0.04345034821811122,Q3
21,49,mariposa,stanislaus,mariposa,stanislaus,0.6280324356103231,0.06568848918400061,Q3
21,54,mariposa,tuolumne,mariposa,tuolumne,0.0,0.07880824103924411,Q1
22,48,mendocino,sonoma,mendocino,sonoma,0.5349905932976828,0.12671109489636834,Q3
22,51,mendocino,tehama,mendocino,tehama,0.9071579625482442,0.2346563373138597,Q4
22,52,mendocino,trinity,mendocino,trinity,2.256264676081531,0.19711415465387994,Q5
23,34,merced,san benito,merced,san benito,1.3723671741114465,0.19281996823925684,Q4
23,42,merced,santa clara,merced,santa clara,1.8143159250964889,0.19772422575676796,Q5
23,49,merced,stanislaus,merced,stanislaus,0.023260460578160447,0.022238140965889386,Q1
23,54,merced,tuolumne,merced,tuolumne,0.6512928961884834,0.12225858925735533,Q3
24,44,modoc,shasta,modoc,shasta,1.2328044106424862,0.42116674957138844,Q4
