loss,val_loss
3.884500026702881,3.1550068855285645
2.987844467163086,2.8633785247802734
2.710688591003418,2.5084197521209717
2.323915481567383,2.280879020690918
2.187046766281128,2.103485584259033
2.0122427940368652,2.2384538650512695
2.0862221717834473,2.1934800148010254
1.8511728048324585,1.7839913368225098
1.7951372861862183,1.9010274410247803
1.7106801271438599,1.7727689743041992
1.673794150352478,1.7357885837554932
1.5522388219833374,1.697455883026123
1.4590883255004883,1.7650048732757568
1.410944938659668,1.667814016342163
1.4104653596878052,1.3137636184692383
1.3406699895858765,1.5797605514526367
1.2983781099319458,1.4145535230636597
1.195221185684204,1.4661686420440674
1.137156367301941,1.3665202856063843
1.153428077697754,1.3152718544006348
1.1228653192520142,1.3272030353546143
1.1003599166870117,1.222258448600769
0.9908412098884583,1.2106149196624756
1.0016980171203613,1.1911537647247314
0.9235856533050537,1.425920844078064
0.9054485559463501,1.2688149213790894
0.8716514706611633,1.0842280387878418
0.8143832683563232,1.245108962059021
0.7716576457023621,1.141884446144104
0.7467929720878601,1.2686717510223389
0.7484210729598999,1.0384588241577148
0.70220947265625,1.0562342405319214
0.6711243391036987,1.109117031097412
0.6457635760307312,1.0168250799179077
0.6275843977928162,1.0355602502822876
0.6052426695823669,1.0178439617156982
0.588753879070282,1.036797285079956
0.5865716338157654,1.033141016960144
0.5743870735168457,1.0235004425048828
0.5619396567344666,1.0241721868515015
