"draw","beta_0","alpha","tau2"
155,0.0188231160237326,0.448678148573905,0.0117014718481107
156,0.0268166963677181,0.384965915217419,0.0119456472710238
157,0.0241343488524553,0.386904870237086,0.0140222878362441
158,0.0254270468798701,0.363719051024105,0.0175519826147055
159,0.0165554828030093,0.382855505349094,0.0168912567332181
160,0.0225939599225566,0.374911748333969,0.0148372311983796
161,0.0255590845511545,0.382405616727591,0.0117930142400022
162,0.0143710947897819,0.388431393195205,0.0161862393893992
163,0.0287402096528412,0.37422248905711,0.0135544263521967
164,0.0183608686422948,0.391732033073875,0.0161066752099293
165,0.0243326102527954,0.433842722293828,0.0127635322914767
166,0.0173364389779308,0.43857619118186,0.0133508115055088
167,0.0132179501016746,0.227656144573534,0.0175458152333788
168,0.0118040818414932,0.275236496712918,0.0225726024662442
169,0.0179534050612038,0.3876889847716,0.015886529932716
170,0.0290965640417954,0.396446023054081,0.0146788883781047
171,0.010919752636931,0.385224189501113,0.0164266009870782
172,0.0189950711710584,0.345498152937077,0.0111959472217683
173,0.0196573829549213,0.391265537017013,0.0123465292001846
174,0.022693638918475,0.408753752886989,0.0137603233958419
175,0.0194299238669647,0.44225450367401,0.015390624512758
176,0.0136284665440581,0.387723575219315,0.0109138453639599
177,0.0172167228742244,0.3898799634672,0.0131204577366985
178,0.0195308149613051,0.392902697544304,0.0136913734340779
179,0.0187895570154186,0.421204719966984,0.0134304224346371
180,0.0184780779657904,0.426589749750611,0.0116636436375424
181,0.0180954933508814,0.443730913300178,0.0115334081381718
182,0.0183478844792248,0.389689986543738,0.0121588789610901
183,0.0283470186794116,0.379682715126583,0.0183314526687996
184,0.0170124976610154,0.389724923736746,0.0149228727916038
185,0.017026172194413,0.397560323821416,0.0173223335499384
186,0.0180578288538162,0.38885070282114,0.0157189129366056
187,0.0176070954449822,0.387821387514831,0.0149857000487659
188,0.0189112420613032,0.384757899502896,0.0130248061471102
189,0.025013199264734,0.37372407053274,0.0152535484453628
190,0.0161933930251652,0.404437734555817,0.0135488585980637
191,0.0246617609249223,0.44175712031453,0.0117489718626266
192,0.0249233667274539,0.394664184906591,0.0138366266883088
193,0.0218794826820074,0.39623747398023,0.0143510160744743
194,0.0214414409538664,0.383935595707378,0.017411591154899
195,0.0235133218716703,0.393698311963264,0.0152378093548015
196,0.0287709700776552,0.39448245133017,0.0172713868898447
197,0.0215963322707742,0.393776702680253,0.0140437667791467
198,0.0202688160200606,0.436384550902335,0.014175074741468
199,0.0196055786605255,0.388774689946502,0.0149304835029536
200,0.0215312469065292,0.397704995330542,0.0116647068682763
201,0.0292489075618522,0.393215831002616,0.0169892671136301
202,0.0238085979531987,0.370442406738958,0.016316263980471
203,0.0212682119684219,0.389736835747393,0.0158111108271145
204,0.0136792276705747,0.374125481590608,0.0184165430995925
205,0.0165001141373518,0.385538184046734,0.0121522209505082
206,0.0247128301064166,0.37872727894318,0.0138546085126296
207,0.0188847294909768,0.391538873773037,0.00848708736322713
208,0.0267177602404652,0.378325137188908,0.0129764488886514
209,0.0230018233497253,0.386950912939082,0.0173826984297892
210,0.01548631116871,0.398201347300917,0.0150275721026617
211,0.0162605018183808,0.390281730319326,0.0138767602290294
212,0.0147422087085579,0.386844926044592,0.0117078916165741
213,0.0215617502417541,0.435055801242999,0.0124248080699756
214,0.0156876037975031,0.437063908890551,0.0123133525585532
215,0.0137120743901965,0.374984137082808,0.0137540736925252
216,0.0186512485222712,0.398067437862875,0.0141589442560745
217,0.021209515065699,0.391454084234834,0.0178328838249838
218,0.0211715982932413,0.370773159437838,0.0120754111773399
219,0.0207289935732632,0.376211788306933,0.0132241912581324
220,0.012825265672688,0.372245578588473,0.0171983952075854
221,0.0164388380657077,0.390516160500677,0.0132595854532069
222,0.0164807501664802,0.389811942467352,0.00979056836756687
223,0.0175103883167735,0.393409384921245,0.0151181243158001
224,0.0153776288058074,0.372936133467098,0.01500575647287
225,0.0231137443293534,0.395055235246834,0.0129437472981833
226,0.0284291549699573,0.376888044139081,0.0135133020352288
227,0.0325151009774697,0.380417448466955,0.0151970197145864
228,0.022716481170308,0.437253799814708,0.0154860834111584
229,0.0230002543765823,0.368640108354178,0.0130408056210861
230,0.0195852674995429,0.392868501792435,0.0125596378014091
