"dataset_name","parameter","n_chains","n_draws_total","posterior_sd","spectral_variance","effective_sample_size","ess_per_draw","mcse_mean","mcse_over_posterior_sd","method"
"glasgow","beta_0",1,10000,0.0107547944778854,0.000124082112049216,9321.69853908333,0.932169853908333,0.000111392150553446,0.0103574411191675,"coda::spectrum0.ar"
"glasgow","sigma2_w",1,10000,0.734017363524724,7.20072318215769,748.232470997922,0.0748232470997922,0.0268341632665483,0.0365579407245785,"coda::spectrum0.ar"
"glasgow","eta",1,10000,0.0966524146304334,0.0120972903384645,7722.13362871058,0.772213362871058,0.00109987682667035,0.0113797139044681,"coda::spectrum0.ar"
"glasgow","rho",1,10000,0.0868307321485319,0.0515474498694613,1462.64772836354,0.146264772836354,0.00227040634842006,0.0261474974613404,"coda::spectrum0.ar"
